com.samsung.shealth.activity.day_summary,6188005,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
3575,1818646,,0,2021-08-18 21:51:37.311,2021-07-21 22:00:02.833,60,720000,48,2989.4272,144.30132,32952790-a356-4ef0-8f01-29bb719988cc.extra_data.json,dNgkxZR9yp,161467,com.sec.android.app.shealth,1657179,17220000,32952790-a356-4ef0-8f01-29bb719988cc,1626912000000,
3575,1818646,,0,2021-08-18 21:51:37.311,2021-07-22 08:19:08.932,60,720000,48,2989.4272,144.30132,67ef6521-dfd6-48a5-8fcf-39c2d377ec3c.extra_data.json,dNgkxZR9yp,161467,com.sec.android.app.shealth,1657179,17220000,67ef6521-dfd6-48a5-8fcf-39c2d377ec3c,1626912000000,
3575,1818646,,0,2021-08-18 21:51:37.311,2021-07-22 09:37:08.475,60,720000,48,2989.4272,144.30132,1c448c9b-5770-4fca-b9f2-088b0dc7a07d.extra_data.json,dNgkxZR9yp,161467,com.sec.android.app.shealth,1657179,17220000,1c448c9b-5770-4fca-b9f2-088b0dc7a07d,1626912000000,
3575,1818646,,0,2021-08-18 21:51:37.311,2021-07-22 20:46:38.227,60,720000,48,2989.4272,144.30132,dde9fc4c-0e24-4de6-a5cd-ba4259d33c54.extra_data.json,dNgkxZR9yp,161467,com.sec.android.app.shealth,1657179,17220000,dde9fc4c-0e24-4de6-a5cd-ba4259d33c54,1626912000000,
3575,1818646,,0,2021-08-18 21:51:37.311,2021-07-22 21:02:28.689,60,720000,48,2989.4272,144.30132,d1463214-8207-43b9-bea2-6ba28db74f16.extra_data.json,dNgkxZR9yp,161467,com.sec.android.app.shealth,1657179,17220000,d1463214-8207-43b9-bea2-6ba28db74f16,1626912000000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-22 22:00:20.783,60,793214,153,7038.028,416.84518,10709b16-dd05-4d8d-a522-bb8eeda64c35.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,10709b16-dd05-4d8d-a522-bb8eeda64c35,1626998400000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-23 05:12:32.810,60,793214,153,7038.028,416.84518,51497dc1-9a3a-49cd-8d41-e5188a088eca.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,51497dc1-9a3a-49cd-8d41-e5188a088eca,1626998400000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-23 06:34:01.731,60,793214,153,7038.028,416.84518,e4533cc0-a92a-48ca-941c-e41d869700ba.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,e4533cc0-a92a-48ca-941c-e41d869700ba,1626998400000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-23 10:36:19.087,60,793214,153,7038.028,416.84518,bb19a815-a99c-412c-99d0-512a6b1bd31e.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,bb19a815-a99c-412c-99d0-512a6b1bd31e,1626998400000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-23 13:16:42.707,60,793214,153,7038.028,416.84518,58dd9a97-d9a2-4ebb-ae39-9f898e5fef4c.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,58dd9a97-d9a2-4ebb-ae39-9f898e5fef4c,1626998400000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-23 17:26:26.793,60,793214,153,7038.028,416.84518,284b8ee8-f4f0-4c26-a161-c6d453371eaa.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,284b8ee8-f4f0-4c26-a161-c6d453371eaa,1626998400000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-23 17:32:26.965,60,793214,153,7038.028,416.84518,032a10ac-d722-4a93-96ee-a415910f1605.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,032a10ac-d722-4a93-96ee-a415910f1605,1626998400000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-23 17:46:12.075,60,793214,153,7038.028,416.84518,1318218d-e7aa-446b-a372-5706537dfbd1.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,1318218d-e7aa-446b-a372-5706537dfbd1,1626998400000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-23 17:58:17.985,60,793214,153,7038.028,416.84518,9dbc0708-d4a9-4365-b5c7-4295bf82ec7c.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,9dbc0708-d4a9-4365-b5c7-4295bf82ec7c,1626998400000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-24 06:36:37.185,60,60000,71,3011.5178,155.65486,2b528c83-639d-4d42-a798-4f7fce598484.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,2b528c83-639d-4d42-a798-4f7fce598484,1627084800000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-24 06:38:33.359,60,793214,153,7038.028,416.84518,fdc65930-7088-42f4-8916-2e8f23728c4f.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,fdc65930-7088-42f4-8916-2e8f23728c4f,1626998400000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-24 07:51:06.257,60,60000,71,3011.5178,155.65486,14026666-8aa5-4dc8-bf37-93639b4f1665.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,14026666-8aa5-4dc8-bf37-93639b4f1665,1627084800000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-24 08:55:03.432,60,60000,71,3011.5178,155.65486,4dbb908f-ef0b-4fbd-b21c-890058f29e89.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,4dbb908f-ef0b-4fbd-b21c-890058f29e89,1627084800000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-24 09:32:24.568,60,60000,71,3011.5178,155.65486,25a2b6c4-f4c0-45d0-8668-f426a16288d5.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,25a2b6c4-f4c0-45d0-8668-f426a16288d5,1627084800000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-24 09:51:16.556,60,60000,71,3011.5178,155.65486,2ed446ea-d487-46e0-827f-ee496f88124f.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,2ed446ea-d487-46e0-827f-ee496f88124f,1627084800000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-24 12:07:17.833,60,60000,71,3011.5178,155.65486,bc459955-34e8-44e1-b938-6e5481728b70.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,bc459955-34e8-44e1-b938-6e5481728b70,1627084800000,
8683,5592668,,518011,2021-08-19 11:08:49.092,2021-07-24 12:29:45.687,60,793214,153,7038.028,416.84518,e93831e4-29ec-45a4-a0da-db12c4f29944.extra_data.json,dNgkxZR9yp,132882,com.sec.android.app.shealth,4941775,13320000,e93831e4-29ec-45a4-a0da-db12c4f29944,1626998400000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-24 14:15:38.580,60,60000,71,3011.5178,155.65486,803a5267-b5c6-4fd6-bcbe-7839fbe90f40.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,803a5267-b5c6-4fd6-bcbe-7839fbe90f40,1627084800000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-24 19:28:53.608,60,60000,71,3011.5178,155.65486,c93bce8e-2727-4700-beba-8a4c8afb16be.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,c93bce8e-2727-4700-beba-8a4c8afb16be,1627084800000,
2357,1550492,,0,2021-08-21 12:33:01.055,2021-07-24 22:00:08.960,60,120000,41,1847.2771,94.16879,4d3a3a23-a7ff-4e8e-ace5-82fdbde53898.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,1518092,18360000,4d3a3a23-a7ff-4e8e-ace5-82fdbde53898,1627171200000,
2357,1550492,,0,2021-08-21 12:33:01.055,2021-07-25 07:16:02.307,60,120000,41,1847.2771,94.16879,157ae3be-2510-40d2-8eff-33033b6164a2.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,1518092,18360000,157ae3be-2510-40d2-8eff-33033b6164a2,1627171200000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-25 07:19:27.794,60,60000,71,3011.5178,155.65486,37010f7a-853c-4d23-b22e-7fa4656a8564.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,37010f7a-853c-4d23-b22e-7fa4656a8564,1627084800000,
2357,1550492,,0,2021-08-21 12:33:01.055,2021-07-25 08:23:35.464,60,120000,41,1847.2771,94.16879,bb1127c1-84e0-4be2-aa17-6282177413e4.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,1518092,18360000,bb1127c1-84e0-4be2-aa17-6282177413e4,1627171200000,
3990,2633265,,0,2021-08-20 13:16:49.348,2021-07-25 09:13:08.229,60,60000,71,3011.5178,155.65486,6033d0e1-823a-41d2-8f0d-137e263120a8.extra_data.json,dNgkxZR9yp,42000,com.sec.android.app.shealth,2591265,27060000,6033d0e1-823a-41d2-8f0d-137e263120a8,1627084800000,
2357,1550492,,0,2021-08-21 12:33:01.055,2021-07-25 21:22:31.631,60,120000,41,1847.2771,94.16879,36fa36e8-1efa-43f6-9b16-f3b1b8005a54.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,1518092,18360000,36fa36e8-1efa-43f6-9b16-f3b1b8005a54,1627171200000,
6423,3848323,,0,2021-08-22 20:46:23.530,2021-07-25 22:05:38.998,60,723700,105,4985.314,243.60004,b6a6434f-0f41-4e60-8115-494883d2d254.extra_data.json,dNgkxZR9yp,95980,com.sec.android.app.shealth,3752343,23040000,b6a6434f-0f41-4e60-8115-494883d2d254,1627257600000,
6423,3848323,,0,2021-08-22 20:46:23.530,2021-07-26 03:03:22.383,60,723700,105,4985.314,243.60004,a8613ae2-73fb-457d-be4d-a1513eeb4add.extra_data.json,dNgkxZR9yp,95980,com.sec.android.app.shealth,3752343,23040000,a8613ae2-73fb-457d-be4d-a1513eeb4add,1627257600000,
6423,3848323,,0,2021-08-22 20:46:23.530,2021-07-26 06:18:26.835,60,723700,105,4985.314,243.60004,56d311f2-3516-469a-8b9b-6929b3900013.extra_data.json,dNgkxZR9yp,95980,com.sec.android.app.shealth,3752343,23040000,56d311f2-3516-469a-8b9b-6929b3900013,1627257600000,
6423,3848323,,0,2021-08-22 20:46:23.530,2021-07-26 06:47:31.286,60,723700,105,4985.314,243.60004,4133a0da-c545-4157-b531-8d3596488026.extra_data.json,dNgkxZR9yp,95980,com.sec.android.app.shealth,3752343,23040000,4133a0da-c545-4157-b531-8d3596488026,1627257600000,
2357,1550492,,0,2021-08-21 12:33:01.055,2021-07-26 06:50:27.831,60,120000,41,1847.2771,94.16879,8decb6ef-3950-4c18-918d-a018e9f09c70.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,1518092,18360000,8decb6ef-3950-4c18-918d-a018e9f09c70,1627171200000,
6423,3848323,,0,2021-08-22 20:46:23.530,2021-07-26 07:36:18.985,60,723700,105,4985.314,243.60004,c2b57611-eeb7-4e84-aa77-70184b9bef89.extra_data.json,dNgkxZR9yp,95980,com.sec.android.app.shealth,3752343,23040000,c2b57611-eeb7-4e84-aa77-70184b9bef89,1627257600000,
2357,1550492,,0,2021-08-21 12:33:01.055,2021-07-26 07:38:57.635,60,120000,41,1847.2771,94.16879,d075845a-1c0b-45fa-b96b-dc332d0c4995.extra_data.json,dNgkxZR9yp,32400,com.sec.android.app.shealth,1518092,18360000,d075845a-1c0b-45fa-b96b-dc332d0c4995,1627171200000,
6423,3848323,,0,2021-08-22 20:46:23.530,2021-07-26 10:59:05.848,60,723700,105,4985.314,243.60004,ffa3f820-7eaf-4cff-b87e-dc0db4c9e37d.extra_data.json,dNgkxZR9yp,95980,com.sec.android.app.shealth,3752343,23040000,ffa3f820-7eaf-4cff-b87e-dc0db4c9e37d,1627257600000,
6423,3848323,,0,2021-08-22 20:46:23.530,2021-07-26 11:12:04.523,60,723700,105,4985.314,243.60004,7167784d-aa88-4fdf-825a-2e8d5cd88d6e.extra_data.json,dNgkxZR9yp,95980,com.sec.android.app.shealth,3752343,23040000,7167784d-aa88-4fdf-825a-2e8d5cd88d6e,1627257600000,
12749,7708628,,0,2021-08-22 23:32:31.271,2021-07-26 22:01:02.438,60,726030,211,9914.087,509.89502,3d6e4d53-a85d-478c-8cf3-10062858bdda.extra_data.json,dNgkxZR9yp,277599,com.sec.android.app.shealth,7431029,12900000,3d6e4d53-a85d-478c-8cf3-10062858bdda,1627344000000,
6423,3848323,,0,2021-08-22 20:46:23.530,2021-07-26 22:28:09.499,60,723700,105,4985.314,243.60004,ba7bb30e-3822-4116-bb93-1a46e2f94039.extra_data.json,dNgkxZR9yp,95980,com.sec.android.app.shealth,3752343,23040000,ba7bb30e-3822-4116-bb93-1a46e2f94039,1627257600000,
12749,7708628,,0,2021-08-22 23:32:31.271,2021-07-27 04:52:46.784,60,726030,211,9914.087,509.89502,9416eb62-fe6d-4e8b-81a7-0705ec0c71d1.extra_data.json,dNgkxZR9yp,277599,com.sec.android.app.shealth,7431029,12900000,9416eb62-fe6d-4e8b-81a7-0705ec0c71d1,1627344000000,
12749,7708628,,0,2021-08-22 23:32:31.271,2021-07-27 05:56:06.936,60,726030,211,9914.087,509.89502,17fbbd78-8c69-4519-a848-ead9d1b26ae2.extra_data.json,dNgkxZR9yp,277599,com.sec.android.app.shealth,7431029,12900000,17fbbd78-8c69-4519-a848-ead9d1b26ae2,1627344000000,
12749,7708628,,0,2021-08-22 23:32:31.271,2021-07-27 10:55:27.914,60,726030,211,9914.087,509.89502,596419c2-086f-49dd-a7a1-26c6762f30d7.extra_data.json,dNgkxZR9yp,277599,com.sec.android.app.shealth,7431029,12900000,596419c2-086f-49dd-a7a1-26c6762f30d7,1627344000000,
12749,7708628,,0,2021-08-22 23:32:31.271,2021-07-27 11:42:16.851,60,726030,211,9914.087,509.89502,e620aa07-3a3e-42af-9ee8-986b1d793ca7.extra_data.json,dNgkxZR9yp,277599,com.sec.android.app.shealth,7431029,12900000,e620aa07-3a3e-42af-9ee8-986b1d793ca7,1627344000000,
12749,7708628,,0,2021-08-22 23:32:31.271,2021-07-27 14:03:40.821,60,726030,211,9914.087,509.89502,75b2f6b8-398c-4927-9f09-40a19d5fb4c8.extra_data.json,dNgkxZR9yp,277599,com.sec.android.app.shealth,7431029,12900000,75b2f6b8-398c-4927-9f09-40a19d5fb4c8,1627344000000,
7222,4420553,,0,2021-08-24 16:32:17.879,2021-07-27 22:00:03.310,60,756195,121,5720.575,269.2015,bce0dab6-e9a6-4de3-8b6e-5a41c514d271.extra_data.json,dNgkxZR9yp,71075,com.sec.android.app.shealth,4349478,23460000,bce0dab6-e9a6-4de3-8b6e-5a41c514d271,1627430400000,
11617,7309031,,0,2021-08-24 16:32:19.320,2021-07-28 22:00:02.265,60,650980,200,8919.131,435.93832,eb5027cc-22de-47e9-801b-4c9d57c8a845.extra_data.json,dNgkxZR9yp,55584,com.sec.android.app.shealth,7253447,13860000,eb5027cc-22de-47e9-801b-4c9d57c8a845,1627516800000,
6316,4162108,,0,2021-08-26 17:24:30.545,2021-07-29 22:00:04.776,60,180000,113,5033.1562,244.57304,f3cbfcd7-bb36-4491-8ae1-529ff559b007.extra_data.json,dNgkxZR9yp,30800,com.sec.android.app.shealth,4131308,13680000,f3cbfcd7-bb36-4491-8ae1-529ff559b007,1627603200000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-07-30 22:00:02.836,60,5756670,326,14511.497,807.6918,16f26d80-388a-42c4-989c-3b4950e2dcc2.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,16f26d80-388a-42c4-989c-3b4950e2dcc2,1627689600000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-07-31 14:25:47.414,60,5756670,326,14511.497,807.6918,3a4953c3-8309-43c2-9abb-014828541043.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,3a4953c3-8309-43c2-9abb-014828541043,1627689600000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-07-31 16:47:47.793,60,5756670,326,14511.497,807.6918,1de3b416-7daa-441b-9336-872cf19ba1c1.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,1de3b416-7daa-441b-9336-872cf19ba1c1,1627689600000,
6316,4162108,,0,2021-08-26 17:24:30.545,2021-07-31 16:58:09.986,60,180000,113,5033.1562,244.57304,04ff4f51-ae8d-46f9-9f55-8626d6ad3010.extra_data.json,dNgkxZR9yp,30800,com.sec.android.app.shealth,4131308,13680000,04ff4f51-ae8d-46f9-9f55-8626d6ad3010,1627603200000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-07-31 17:04:41.357,60,5756670,326,14511.497,807.6918,ad63826f-7bef-44e8-b4b7-069acd195984.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,ad63826f-7bef-44e8-b4b7-069acd195984,1627689600000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-07-31 22:00:00.995,60,1156000,51,1007.3903,259.7523,05366503-696d-413d-ae2e-3742f935e495.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,05366503-696d-413d-ae2e-3742f935e495,1627776000000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 08:17:04.005,60,1156000,51,1007.3903,259.7523,a1f682d5-8b06-4b7e-ba55-aeac11373017.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,a1f682d5-8b06-4b7e-ba55-aeac11373017,1627776000000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 08:32:26.242,60,1156000,51,1007.3903,259.7523,d00ed8fe-7071-400c-8669-9f448692a824.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,d00ed8fe-7071-400c-8669-9f448692a824,1627776000000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 09:36:40.953,60,1156000,51,1007.3903,259.7523,aafb75af-252f-4a39-8834-2fde443946d3.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,aafb75af-252f-4a39-8834-2fde443946d3,1627776000000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 10:18:07.031,60,1156000,51,1007.3903,259.7523,1652323a-ed18-486b-997a-219a7d923a29.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,1652323a-ed18-486b-997a-219a7d923a29,1627776000000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 10:26:06.835,60,1156000,51,1007.3903,259.7523,3aac3bcc-792b-4e35-8345-2db91584f0b5.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,3aac3bcc-792b-4e35-8345-2db91584f0b5,1627776000000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-08-01 10:29:27.679,60,5756670,326,14511.497,807.6918,761c29f1-5049-4484-b213-fafcd696c68c.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,761c29f1-5049-4484-b213-fafcd696c68c,1627689600000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 10:44:35.444,60,1156000,51,1007.3903,259.7523,8d263cc2-09dd-45ba-9bfd-a998b82cc06b.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,8d263cc2-09dd-45ba-9bfd-a998b82cc06b,1627776000000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 15:46:22.922,60,1156000,51,1007.3903,259.7523,0f4d893d-ce36-4e87-b1dc-cd9512244117.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,0f4d893d-ce36-4e87-b1dc-cd9512244117,1627776000000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 16:05:40.867,60,1156000,51,1007.3903,259.7523,4d21f504-e9fc-4f46-9e86-d3ae4e393a64.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,4d21f504-e9fc-4f46-9e86-d3ae4e393a64,1627776000000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-08-01 16:08:39.550,60,5756670,326,14511.497,807.6918,1ecc5782-f687-4dd3-93ec-c0881d0eb333.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,1ecc5782-f687-4dd3-93ec-c0881d0eb333,1627689600000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 16:21:53.854,60,1156000,51,1007.3903,259.7523,a7260a17-cc83-4fd7-bd0a-1f857fe96887.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,a7260a17-cc83-4fd7-bd0a-1f857fe96887,1627776000000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 16:28:11.395,60,1156000,51,1007.3903,259.7523,317215eb-4586-4d24-8c05-0abf08aea80c.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,317215eb-4586-4d24-8c05-0abf08aea80c,1627776000000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-08-01 16:49:57.670,60,5756670,326,14511.497,807.6918,a5c61778-b839-4b3a-ab18-852668faebae.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,a5c61778-b839-4b3a-ab18-852668faebae,1627689600000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 16:54:52.044,60,1156000,51,1007.3903,259.7523,1c0a8e14-a931-4b19-aaa6-0525536c9aab.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,1c0a8e14-a931-4b19-aaa6-0525536c9aab,1627776000000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-08-01 17:02:02.905,60,5756670,326,14511.497,807.6918,ef4f22d1-3032-4eba-bcd5-7cdc249d30c5.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,ef4f22d1-3032-4eba-bcd5-7cdc249d30c5,1627689600000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-08-01 17:20:14.210,60,5756670,326,14511.497,807.6918,d6b0f7eb-6365-4894-ae81-0ccb1e7a6b8a.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,d6b0f7eb-6365-4894-ae81-0ccb1e7a6b8a,1627689600000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-08-01 17:33:49.312,60,5756670,326,14511.497,807.6918,a047d0bf-fb77-4c3d-9fc8-60f7bf332b18.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,a047d0bf-fb77-4c3d-9fc8-60f7bf332b18,1627689600000,
1166,1926246,,1156000,2021-08-28 20:26:07.468,2021-08-01 17:57:20.204,60,1156000,51,1007.3903,259.7523,70ca5250-1985-43f6-be8b-13f8197586ad.extra_data.json,dNgkxZR9yp,11200,com.sec.android.app.shealth,759046,24480000,70ca5250-1985-43f6-be8b-13f8197586ad,1627776000000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-08-01 17:59:38.241,60,5756670,326,14511.497,807.6918,3d13b8d5-1403-4088-bda0-86711f6fb679.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,3d13b8d5-1403-4088-bda0-86711f6fb679,1627689600000,
20521,11817464,,0,2021-08-27 16:01:09.374,2021-08-01 18:08:08.931,60,5756670,326,14511.497,807.6918,49f38f0d-8d94-46aa-b64e-eefd28f3c023.extra_data.json,dNgkxZR9yp,142805,com.sec.android.app.shealth,11674659,11100000,49f38f0d-8d94-46aa-b64e-eefd28f3c023,1627689600000,
5475,3394963,,0,2021-08-29 17:04:15.955,2021-08-01 22:00:02.619,60,420000,93,4239.4097,209.0993,fd8a8215-b2bd-47f6-ac1c-eed68ef2e5db.extra_data.json,dNgkxZR9yp,94400,com.sec.android.app.shealth,3300563,15720000,fd8a8215-b2bd-47f6-ac1c-eed68ef2e5db,1627862400000,
5475,3394963,,0,2021-08-29 17:04:15.955,2021-08-02 03:45:28.856,60,420000,93,4239.4097,209.0993,86ebd4d9-449f-4890-b59c-7954bd0cce2b.extra_data.json,dNgkxZR9yp,94400,com.sec.android.app.shealth,3300563,15720000,86ebd4d9-449f-4890-b59c-7954bd0cce2b,1627862400000,
5475,3394963,,0,2021-08-29 17:04:15.955,2021-08-02 07:44:30.926,60,420000,93,4239.4097,209.0993,21888a86-67d7-4a9f-b0f7-5090fd52bf25.extra_data.json,dNgkxZR9yp,94400,com.sec.android.app.shealth,3300563,15720000,21888a86-67d7-4a9f-b0f7-5090fd52bf25,1627862400000,
5475,3394963,,0,2021-08-29 17:04:15.955,2021-08-02 13:31:38.396,60,420000,93,4239.4097,209.0993,de415f9f-afb2-4f10-b615-effe30b44d73.extra_data.json,dNgkxZR9yp,94400,com.sec.android.app.shealth,3300563,15720000,de415f9f-afb2-4f10-b615-effe30b44d73,1627862400000,
5475,3394963,,0,2021-08-29 17:04:15.955,2021-08-02 20:36:08.731,60,420000,93,4239.4097,209.0993,f696bdcc-6d88-4b70-951f-87498c1bca83.extra_data.json,dNgkxZR9yp,94400,com.sec.android.app.shealth,3300563,15720000,f696bdcc-6d88-4b70-951f-87498c1bca83,1627862400000,
5449,3536432,,0,2021-08-30 08:40:50.795,2021-08-02 23:38:27.344,60,969050,95,4045.7363,223.39177,1477ab33-285e-4769-94cd-343066bfe689.extra_data.json,dNgkxZR9yp,57600,com.sec.android.app.shealth,3478832,11160000,1477ab33-285e-4769-94cd-343066bfe689,1627948800000,
5449,3536432,,0,2021-08-30 08:40:50.795,2021-08-03 01:05:07.796,60,969050,95,4045.7363,223.39177,0e788021-ed69-4d89-8c86-aef6e903a7a8.extra_data.json,dNgkxZR9yp,57600,com.sec.android.app.shealth,3478832,11160000,0e788021-ed69-4d89-8c86-aef6e903a7a8,1627948800000,
5449,3536432,,0,2021-08-30 08:40:50.795,2021-08-03 06:02:30.451,60,969050,95,4045.7363,223.39177,e3a272da-0c0a-4fdc-a15f-e567e97ac000.extra_data.json,dNgkxZR9yp,57600,com.sec.android.app.shealth,3478832,11160000,e3a272da-0c0a-4fdc-a15f-e567e97ac000,1627948800000,
5449,3536432,,0,2021-08-30 08:40:50.795,2021-08-03 06:06:26.367,60,969050,95,4045.7363,223.39177,b3fe3349-050d-485f-aea9-8aed74f04ed9.extra_data.json,dNgkxZR9yp,57600,com.sec.android.app.shealth,3478832,11160000,b3fe3349-050d-485f-aea9-8aed74f04ed9,1627948800000,
5475,3394963,,0,2021-08-29 17:04:15.955,2021-08-03 06:59:51.250,60,420000,93,4239.4097,209.0993,209ebaac-46a7-42db-b49d-aab4654fa3fb.extra_data.json,dNgkxZR9yp,94400,com.sec.android.app.shealth,3300563,15720000,209ebaac-46a7-42db-b49d-aab4654fa3fb,1627862400000,
5449,3536432,,0,2021-08-30 08:40:50.795,2021-08-03 07:11:23.583,60,969050,95,4045.7363,223.39177,b6ca0fc1-a389-4f2b-b763-603415147478.extra_data.json,dNgkxZR9yp,57600,com.sec.android.app.shealth,3478832,11160000,b6ca0fc1-a389-4f2b-b763-603415147478,1627948800000,
