com.samsung.shealth.exercise.weather,6188005,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2021-04-04 16:51:15.625,49.215775,,NO. 320,Ensoleillé,0,1,TWC,2021-04-04 16:51:15.627,2021-04-04 16:51:15.627,1,0.45660806,10.0,62,UTC+0300,dNgkxZR9yp,3c0711e6-bd27-4e8c-a568-1e2ba4f20ae5,com.sec.android.app.shealth,km/h,0,14.0,1,1b5058e5-8e5b-44d8-92dc-b9cfee457f78,
2.0,,2021-06-05 14:36:02.850,48.85854,,,Nuageux,,1,TWC,2021-06-05 14:53:08.275,2021-06-05 14:53:08.275,0,2.3837185,19.0,65,UTC+0300,AumAWJiKT9,ab95057c-9ee7-c8c6-a058-9ccc339c5a9f,com.sec.android.app.shealth,,,,3,e4641cd0-3089-48ca-9caa-d2551276a377,
5.0,,2021-06-07 13:54:32.040,48.81519,,,Ensoleillé,,1,TWC,2021-06-07 14:13:41.763,2021-06-07 14:13:41.763,0,2.1883943,23.0,44,UTC+0300,AumAWJiKT9,486abd8d-da2e-8236-13d6-dc5afa1edfbc,com.sec.android.app.shealth,,,,1,ad7cb437-e9fd-c917-5bf9-ffea27b0fd16,
0.0,,2021-06-10 18:28:59.580,48.81519,,,Ensoleillé,,1,TWC,2021-06-10 20:13:41.254,2021-06-10 20:13:41.254,0,2.1970448,25.0,51,UTC+0300,AumAWJiKT9,f1d961d9-4886-527d-1eff-bf4b20697aae,com.sec.android.app.shealth,,,,1,915248b2-6a4d-2e81-55ac-6500a7cbe9f7,
3.0,,2021-06-15 15:24:55.500,48.832848,,,Ensoleillé,,1,TWC,2021-06-15 15:38:32.115,2021-06-15 15:38:32.115,0,2.336584,29.0,40,UTC+0300,AumAWJiKT9,25c0ffbe-f6a0-c4b6-08b8-f2ec984a0e35,com.sec.android.app.shealth,,,,1,5e639a70-4f86-4159-98a5-f98a7bb76821,
2.0,,2021-06-20 15:41:56.010,48.815147,,,Très nuageux,,1,TWC,2021-06-20 16:04:42.038,2021-06-20 16:04:42.038,0,2.1971467,24.0,56,UTC+0300,AumAWJiKT9,79a420cf-45bc-343a-fc92-835f7504fa3c,com.sec.android.app.shealth,,,,2,7f1758a1-f6ba-6830-8a41-27295dcc6173,
,0,2021-04-10 17:26:39.924,48.814568,,OSO. 240,Averses,0,1,TWC,2021-04-10 17:26:39.926,2021-04-10 17:26:39.926,1,2.190488,13.0,84,UTC+0300,dNgkxZR9yp,c3273fc8-4064-4a38-932e-6dfd0e883a27,com.sec.android.app.shealth,km/h,0,14.0,5,d785b84b-9b4c-473a-979f-e6fbab85ab85,
1.0,,2021-06-23 11:57:03.230,48.8799,,,Nuageux,,1,TWC,2021-06-23 12:36:38.297,2021-06-23 12:36:38.297,0,2.3342795,15.0,81,UTC+0300,AumAWJiKT9,371d219d-6db3-595c-8794-f8181a62895d,com.sec.android.app.shealth,,,,3,9054452c-afea-ab0b-4351-c872a4d45daa,
,0,2021-04-22 17:34:42.067,48.815353,,NE. 40,Ensoleillé,0,1,TWC,2021-04-22 17:34:42.069,2021-04-22 17:34:42.069,1,2.1931632,16.0,30,UTC+0300,dNgkxZR9yp,99c45800-bd22-461d-af0d-c5dff051887f,com.sec.android.app.shealth,km/h,0,18.0,1,6b942db7-08da-4cca-8940-5e22168e62d6,
1.0,,2021-06-29 16:40:17.680,48.813084,,,Légère pluie,,1,TWC,2021-06-29 16:54:41.019,2021-06-29 16:54:41.019,0,2.1900911,18.0,70,UTC+0300,AumAWJiKT9,baad758f-0fac-a00b-ef27-9583f71a3ba5,com.sec.android.app.shealth,,,,6,2b972b3b-9495-59cd-2541-0cd0f0c476a4,
,0,2021-04-30 11:31:05.048,48.880363,,NE. 50,Beau,0,1,TWC,2021-04-30 11:31:05.050,2021-04-30 11:31:05.050,1,2.3567133,13.0,39,UTC+0300,dNgkxZR9yp,afbbf7f3-5e44-4124-9d51-402648871e0d,com.sec.android.app.shealth,km/h,0,6.0,1,297b6f38-e1a8-43e2-9d13-481e3393e231,
7.0,,2021-07-03 10:37:30.210,48.812737,,,Peu nuageux,,1,TWC,2021-07-03 10:51:28.247,2021-07-03 10:51:28.247,0,2.1896596,21.0,72,UTC+0300,AumAWJiKT9,f352a562-6508-6789-50db-2843ab7d9c00,com.sec.android.app.shealth,,,,2,09c135e8-78c7-5b59-683b-233396fc872b,
,0,2021-05-13 18:18:59.364,48.81513,,SSO. 200,Peu nuageux,0,1,TWC,2021-05-13 18:19:42.353,2021-05-13 18:19:42.353,1,2.1916332,13.0,72,UTC+0300,dNgkxZR9yp,355b4c24-4f43-4c2b-8dd5-5af6cafa19e6,com.sec.android.app.shealth,km/h,0,10.0,2,ff527eaf-a139-463f-93a7-2491b34a8ecb,
4.0,,2021-07-08 08:51:30.960,48.80994,,,Peu nuageux,,1,TWC,2021-07-08 09:05:13.230,2021-07-08 09:05:13.230,0,2.1874533,20.0,66,UTC+0300,AumAWJiKT9,ed17573e-e4ea-3aef-c6bb-2407c70675b5,com.sec.android.app.shealth,,,,2,33efeff9-5fc6-d26a-23c5-025ecfad0feb,
0.0,,2021-07-14 15:51:23.900,49.21764,,,Pluie,,1,TWC,2021-07-14 16:37:39.375,2021-07-14 16:37:39.375,0,0.4709811,16.0,93,UTC+0300,AumAWJiKT9,38369e9e-e5aa-4df1-eae1-d28cdf47a439,com.sec.android.app.shealth,,,,5,22d40d8c-7282-8fac-5a51-81d83bd0fc14,
6.0,,2021-07-19 09:34:02.260,45.459053,,,Peu nuageux,,1,TWC,2021-07-19 09:52:12.204,2021-07-19 09:52:12.204,0,6.4529934,22.0,60,UTC+0300,AumAWJiKT9,2f2dae05-caff-bf3d-380c-6b0519aae642,com.sec.android.app.shealth,,,,2,4e3653dd-0f73-83e3-fbd6-9315a15d8d6e,
,0,2021-07-23 10:38:19.395,48.815125,,E. 80,Ensoleillé,0,1,TWC,2021-07-23 10:38:19.398,2021-07-23 10:38:19.398,1,2.1916974,26.0,53,UTC+0300,dNgkxZR9yp,6b22ccc4-e882-4a01-ad3b-9fabb13e8e74,com.sec.android.app.shealth,km/h,0,14.0,1,6ba67058-e994-405b-a657-0f5c405671a7,
5.0,,2021-08-03 10:49:20.630,48.812218,,,Très nuageux,,1,TWC,2021-08-03 11:05:44.188,2021-08-03 11:05:44.188,0,2.1890242,19.0,66,UTC+0300,AumAWJiKT9,81e9870e-431e-885a-76df-236a124cc8ec,com.sec.android.app.shealth,,,,2,ecc78450-9c73-9e71-58fc-48420c5de1a8,
5.0,,2021-05-18 12:58:27.060,48.81214,,,Très nuageux,,1,TWC,2021-05-18 13:18:56.540,2021-05-18 13:18:56.540,0,2.1887376,16.0,57,UTC+0300,AumAWJiKT9,137ce1a4-4ab1-7682-845d-234c996bd2a5,com.sec.android.app.shealth,,,,2,e5316f22-1671-7d0e-e674-6bd67a5f76a7,
0.0,,2021-05-23 05:12:57.600,49.220108,,,Beau,,1,TWC,2021-05-23 05:46:21.208,2021-05-23 05:46:21.208,0,0.48282617,7.0,90,UTC+0300,AumAWJiKT9,a9a476d9-e8f8-6193-7f02-a61c1576834b,com.sec.android.app.shealth,,,,1,15c66435-c0a2-4068-fe28-c57b3ed69e37,
,0,2021-05-26 12:32:22.376,48.894867,,O. 270,Légère pluie,0,1,TWC,2021-05-26 12:32:22.378,2021-05-26 12:32:22.378,1,2.229592,16.0,55,UTC+0300,dNgkxZR9yp,80fae1d3-1156-4e47-8f98-99aee513c731,com.sec.android.app.shealth,km/h,0,14.0,5,2afe4920-4bcb-4c3f-ad9b-69707c9937b3,
1.0,,2021-05-30 16:34:57.500,48.81564,,,Ensoleillé,,1,TWC,2021-05-30 18:17:20.035,2021-05-30 18:17:20.035,0,2.1869454,22.0,41,UTC+0300,AumAWJiKT9,a02f285a-7a5c-1d1d-bd85-7c884f3c6e9e,com.sec.android.app.shealth,,,,1,d7b66313-9e18-806b-2cff-e69b312f533a,
0.0,,2021-06-01 18:40:53.430,48.81567,,,Ensoleillé,,1,TWC,2021-06-01 19:43:26.887,2021-06-01 19:43:26.887,0,2.18719,26.0,45,UTC+0300,AumAWJiKT9,f114c8fe-4679-1b5f-e875-8583de942b60,com.sec.android.app.shealth,,,,1,b93addfb-2021-40bf-2119-0c46da7bb23e,
1.0,,2021-06-05 15:23:47.000,48.85759,,,Nuageux,,1,TWC,2021-06-05 15:51:04.305,2021-06-05 15:51:04.305,0,2.3802757,19.0,66,UTC+0300,AumAWJiKT9,088c37c3-72b4-3598-1c33-9901e07da65d,com.sec.android.app.shealth,,,,3,d65b6acf-6c93-d74e-ef0c-383f7740771b,
5.0,,2021-06-07 14:14:22.590,48.81465,,,Ensoleillé,,1,TWC,2021-06-07 15:00:40.789,2021-06-07 15:00:40.789,0,2.1782758,23.0,45,UTC+0300,AumAWJiKT9,a680f728-6022-9e98-5552-b00c0dc52eef,com.sec.android.app.shealth,,,,1,b720bf1a-a103-858a-6634-ed2a92b66c27,
2.0,,2021-06-12 16:31:33.630,49.21653,,,Peu nuageux,,1,TWC,2021-06-12 17:10:54.883,2021-06-12 17:10:54.883,0,0.4672081,19.0,61,UTC+0300,AumAWJiKT9,637a4c34-e3cd-cb58-1e27-8224c7f4e4d7,com.sec.android.app.shealth,,,,2,1d997eb8-91a1-5826-afe4-2b1b524b941c,
,0,2021-08-13 15:44:47.351,49.22637,,NNO. 330,Ensoleillé,0,1,TWC,2021-08-13 15:44:47.353,2021-08-13 15:44:47.353,1,0.259781,22.0,58,UTC+0300,dNgkxZR9yp,0a18c973-0b0d-4c68-9b5d-385ef4f43308,com.sec.android.app.shealth,km/h,0,11.0,1,83facf09-5bd8-465b-93e9-032c7e7e500a,
2.0,,2021-08-19 14:20:01.230,49.427032,,,Nuageux,,1,TWC,2021-08-19 16:12:59.285,2021-08-19 16:12:59.285,0,0.38627112,20.0,70,UTC+0300,AumAWJiKT9,ac6f2dc3-bbce-f0e9-feab-23caf4c8f2bb,com.sec.android.app.shealth,,,,3,33115a93-2133-835e-50d9-f70b221a10aa,
,0,2021-06-16 19:44:25.938,48.815113,,SSE. 160,Ensoleillé,0,1,TWC,2021-06-16 19:44:34.671,2021-06-16 19:44:34.671,1,2.1916013,27.0,55,UTC+0300,dNgkxZR9yp,133d5077-8a24-4fb4-bc58-145a40a127bb,com.sec.android.app.shealth,km/h,0,10.0,1,38c231ea-0777-4ee5-86fd-e67fad05ee24,
6.0,,2021-08-25 12:28:15.470,48.81245,,,Ensoleillé,,1,TWC,2021-08-25 12:44:05.215,2021-08-25 12:44:05.215,0,2.189266,23.0,45,UTC+0300,AumAWJiKT9,fbdd0965-4f7b-53ed-47b7-df1a6527a38d,com.sec.android.app.shealth,,,,1,7b27e64d-77af-0706-2ee5-d1e18dcbc281,
1.0,,2021-06-20 16:07:46.440,48.810287,,,Nuageux,,1,TWC,2021-06-20 16:36:52.076,2021-06-20 16:36:52.076,0,2.1995628,23.0,58,UTC+0300,AumAWJiKT9,91258b9f-9abf-f1e4-935c-96273633b199,com.sec.android.app.shealth,,,,3,9c5fc29e-5454-8d6b-15ad-dfadabf1aff0,
3.0,,2021-08-31 14:34:52.950,48.812523,,,Peu nuageux,,1,TWC,2021-08-31 14:48:23.609,2021-08-31 14:48:23.609,0,2.1893914,22.0,50,UTC+0300,AumAWJiKT9,3d7a163b-a260-4e5c-c46a-e965157a2731,com.sec.android.app.shealth,,,,2,be9709d8-3197-50b9-5142-cf1f20939483,
0.0,,2021-06-24 19:13:00.990,48.816776,,,Ensoleillé,,1,TWC,2021-06-24 20:43:36.217,2021-06-24 20:43:36.217,0,2.1862516,18.0,49,UTC+0300,AumAWJiKT9,245d78d2-b7a9-bd43-f0a8-db36ed456474,com.sec.android.app.shealth,,,,1,83c3d8d9-c096-a232-d9cd-01217583ab5e,
0.0,,2021-09-09 17:33:04.050,48.81253,,,Pluie,,1,TWC,2021-09-09 17:46:41.863,2021-09-09 17:46:41.863,0,2.1899905,22.0,71,UTC+0300,AumAWJiKT9,f344b4b0-0fa2-30a8-7edc-f87900fad00e,com.sec.android.app.shealth,,,,5,70752015-adc4-c431-46a5-3dc84c3ed033,
4.0,,2021-06-30 11:09:25.800,48.808674,,,Nuageux,,1,TWC,2021-06-30 11:32:41.479,2021-06-30 11:32:41.479,0,2.1877468,17.0,77,UTC+0300,AumAWJiKT9,d81ffeaf-4a8c-15d7-2bd9-0c0c9f2873ef,com.sec.android.app.shealth,,,,3,175589b4-19cb-d8fc-c0d2-6762b825f346,
1.0,,2021-07-03 17:37:15.830,48.815712,,,Très nuageux,,1,TWC,2021-07-03 19:28:16.787,2021-07-03 19:28:16.787,0,2.1974804,23.0,64,UTC+0300,AumAWJiKT9,c5728145-c558-abb1-ed3e-9174c1cc52a9,com.sec.android.app.shealth,,,,2,63620a5c-54f0-1876-631d-2892866246b6,
5.0,,2021-07-08 09:46:24.430,48.81204,,,Très nuageux,,1,TWC,2021-07-08 10:00:53.396,2021-07-08 10:00:53.396,0,2.188698,21.0,61,UTC+0300,AumAWJiKT9,35ee9c76-100e-1574-fcff-b6e153343992,com.sec.android.app.shealth,,,,2,3d9f75d2-0ef0-ee2a-efca-fb9fbe6082d3,
0.0,,2021-07-16 17:34:23.590,45.47086,,,Nuageux,,1,TWC,2021-07-16 17:47:25.223,2021-07-16 17:47:25.223,0,6.4567013,17.0,74,UTC+0300,AumAWJiKT9,c65b53aa-173c-17d4-0474-6d998002c818,com.sec.android.app.shealth,,,,3,4651fdde-3e2d-1b2a-75c9-ccf94488ef65,
7.0,,2021-07-19 09:56:28.880,45.45996,,,Peu nuageux,,1,TWC,2021-07-19 10:56:40.649,2021-07-19 10:56:40.649,0,6.4531937,22.0,61,UTC+0300,AumAWJiKT9,8922ac75-e9b7-2b9f-fa9a-28871b0254bf,com.sec.android.app.shealth,,,,2,68b61c8f-7cfa-7c25-70d4-be0e029c1691,
5.0,,2021-07-26 11:49:44.260,48.809013,,,Très nuageux,,1,TWC,2021-07-26 12:02:54.091,2021-07-26 12:02:54.091,0,2.187613,21.0,81,UTC+0300,AumAWJiKT9,0c58f5e6-a8b8-f1ab-c0f4-fd47a748837b,com.sec.android.app.shealth,,,,2,695e1156-fbec-9a63-b6af-b6ce6224ef93,
5.0,,2021-08-03 12:04:47.050,48.812252,,,Très nuageux,,1,TWC,2021-08-03 12:22:04.287,2021-08-03 12:22:04.287,0,2.1890247,19.0,65,UTC+0300,AumAWJiKT9,e8a7517b-7785-3d50-458e-e392aedbeec6,com.sec.android.app.shealth,,,,2,b17f9c53-b90f-8ad9-9473-aa33e939b2ff,
5.0,,2019-06-26 08:56:46.030,43.213696,,,Sunny,,1,TWC,2019-06-26 09:25:39.178,2019-06-26 09:25:39.178,0,5.3480077,29.0,54,UTC+0300,AumAWJiKT9,62f446ea-10c8-b8c5-55bc-e64d261f85b1,com.sec.android.app.shealth,,,,1,60183489-95dd-7ca1-fbf7-167487d9bc4a,
1.0,,2021-08-17 12:38:10.690,49.35549,,,Nuageux,,1,TWC,2021-08-17 14:33:05.259,2021-08-17 14:33:05.259,0,0.51479447,18.0,71,UTC+0300,AumAWJiKT9,0072e901-e589-b643-87ee-d4c197d49c22,com.sec.android.app.shealth,,,,3,db343745-c39d-e686-abfa-321eb0a23b5a,
,0,2019-07-02 15:38:57.699,48.82725,,NNE. 30,Sunny,0,1,TWC,2019-07-02 15:38:57.704,2019-07-02 15:38:57.704,1,2.3383813,26.0,38,UTC+0300,dNgkxZR9yp,412ff380-017b-456b-a323-c768670de6db,com.sec.android.app.shealth,km/h,0,16.0,1,c49b5624-b9c3-4634-8466-f74022546dd0,
3.0,,2019-07-09 15:21:18.370,48.86089,,,Sunny,,1,TWC,2019-07-09 15:34:10.481,2019-07-09 15:34:10.481,0,2.4166248,25.0,27,UTC+0300,AumAWJiKT9,c3e47c8b-4b5c-8c1e-047f-8d63b4ed278e,com.sec.android.app.shealth,,,,1,2472dc92-c0b9-3c46-6758-057186b4741c,
1.0,,2021-08-19 16:12:58.040,49.428333,,,Nuageux,,1,TWC,2021-08-19 17:06:26.305,2021-08-19 17:06:26.305,0,0.26802596,19.0,75,UTC+0300,AumAWJiKT9,7ca839db-4082-b2f6-c907-68fee085085e,com.sec.android.app.shealth,,,,3,92838e6f-fe4b-0a4c-77d9-236a32432ad1,
1.0,,2019-07-21 17:01:34.980,43.833073,,,Fair,,1,TWC,2019-07-21 17:16:14.831,2019-07-21 17:16:14.831,0,5.7829876,33.0,34,UTC+0300,AumAWJiKT9,803e0a82-80ec-b0b9-3f89-5c47b79372dd,com.sec.android.app.shealth,,,,1,ae64ac00-908b-0855-b813-b975a2f2a263,
4.0,,2021-08-27 10:39:38.490,48.810444,,,Très nuageux,,1,TWC,2021-08-27 10:54:07.645,2021-08-27 10:54:07.645,0,2.187462,19.0,54,UTC+0300,AumAWJiKT9,d211d069-6dd7-782a-f74a-f5438b54b432,com.sec.android.app.shealth,,,,2,a59a32bd-1185-2ef3-4550-29c657c3a050,
8.0,,2019-07-24 12:37:16.370,43.73316,,,Fair,,1,TWC,2019-07-24 12:49:18.585,2019-07-24 12:49:18.585,0,5.939473,37.0,26,UTC+0300,AumAWJiKT9,e5b8f9dc-260d-68f1-fa60-5e86bf99f504,com.sec.android.app.shealth,,,,1,bb7f9b2c-2ac9-23a5-4d02-8ddaba493bc9,
1.0,,2021-09-03 06:49:54.700,48.811523,,,Ensoleillé,,1,TWC,2021-09-03 07:10:01.233,2021-09-03 07:10:01.233,0,2.1880796,16.0,81,UTC+0300,AumAWJiKT9,0780c54e-0072-fc57-87ff-cc6102d6309f,com.sec.android.app.shealth,,,,1,cd7c4df0-055c-9ee2-3846-2dae344f8020,
1.0,,2019-08-03 16:47:31.600,48.809334,,,Sunny,,1,TWC,2019-08-03 17:00:37.517,2019-08-03 17:00:37.517,0,2.1254663,24.0,49,UTC+0300,AumAWJiKT9,5eb0aaac-3cbe-095e-7776-c3219aa569b1,com.sec.android.app.shealth,,,,1,066477c4-7e1c-2a51-46b1-face0d916713,
,0,2019-08-18 09:33:09.356,48.815002,,WSW. 250,Rain,0,1,TWC,2019-08-18 09:33:09.358,2019-08-18 09:33:09.358,1,2.1918154,19.0,91,UTC+0300,dNgkxZR9yp,fd885ee5-66b9-4af8-a0ad-25ad161731c9,com.sec.android.app.shealth,km/h,0,18.0,5,f6e38610-23d5-44bf-8ec2-03b7646f2194,
,0,2019-08-20 16:47:59.498,48.831104,,NW. 320,Sunny,0,1,TWC,2019-08-20 16:47:59.504,2019-08-20 16:47:59.504,1,2.334488,23.0,37,UTC+0300,dNgkxZR9yp,7f5b3712-6326-43a5-b234-55e2bbc5169b,com.sec.android.app.shealth,km/h,0,11.0,1,023ce8f9-d15d-403f-8d6a-6a8cea5e5b20,
,0,2019-08-27 17:58:40.113,48.80401,,WSW. 240,Fair,0,1,TWC,2019-08-27 17:58:40.116,2019-08-27 17:58:40.116,1,2.17617,28.0,42,UTC+0300,dNgkxZR9yp,431ab64e-6e42-402a-8130-bcec29995a82,com.sec.android.app.shealth,km/h,0,16.0,1,861931a2-e760-41d8-942d-9daf59d52efb,
2.0,,2021-09-10 09:00:12.710,48.80991,,,Très nuageux,,1,TWC,2021-09-10 09:19:45.921,2021-09-10 09:19:45.921,0,2.1874895,21.0,81,UTC+0300,AumAWJiKT9,95ec51ac-d4b4-93d3-de74-f59b40226a2a,com.sec.android.app.shealth,,,,2,b24d748c-74dc-baac-55a7-00c533e8703d,
0.0,,2019-09-05 16:54:01.660,48.80897,,N,Cloudy,,1,Accuweather,2019-09-05 17:12:30.305,2019-09-05 17:12:30.305,0,2.1875224,17.2,48,UTC+0300,AumAWJiKT9,89f26a3a-fb58-0786-eca8-6254386482a5,com.sec.android.app.shealth,km/h,,7.0,3,fb56d9f9-79f8-bfd8-699b-fdcf40c519b7,
1.0,,2019-06-26 16:45:18.440,48.80793,,NE,Sunny,,1,Accuweather,2019-06-26 17:06:36.245,2019-06-26 17:06:36.245,0,2.1879382,32.2,55,UTC+0300,AumAWJiKT9,76c11f5b-8cd7-db49-a44d-1307b9cb9d0a,com.sec.android.app.shealth,km/h,,7.0,1,dee243fb-8b49-13dc-357f-698c2dc810a8,
5.0,,2019-07-02 09:09:30.300,48.83182,,,Sunny,,1,TWC,2019-07-02 09:22:31.836,2019-07-02 09:22:31.836,0,2.3387213,22.0,49,UTC+0300,AumAWJiKT9,d255d4bc-3afe-1bf9-dbd1-ee6357763771,com.sec.android.app.shealth,,,,1,ab8dce13-a9e3-232a-0d85-1ce4aeb08e53,
3.0,,2019-07-10 15:56:10.170,48.812096,,,Sunny,,1,TWC,2019-07-10 16:09:42.987,2019-07-10 16:09:42.987,0,2.1919513,27.0,37,UTC+0300,AumAWJiKT9,c44229e6-d89e-77ee-78fe-e58556de7145,com.sec.android.app.shealth,,,,1,4e0ddd56-7502-6769-3707-3a90bb4c210f,
1.0,,2019-09-10 07:56:57.110,48.89409,,,Sunny,,1,TWC,2019-09-10 08:10:47.238,2019-09-10 08:10:47.238,0,2.3527951,16.0,64,UTC+0300,AumAWJiKT9,22e7a7b4-b04e-9244-f75e-76b8ed4b661e,com.sec.android.app.shealth,,,,1,d6918089-5242-a508-4198-d7857ad583b6,
0.0,,2019-07-21 17:44:58.800,43.80446,,,Fair,,1,TWC,2019-07-21 18:08:16.030,2019-07-21 18:08:16.030,0,5.91798,29.0,39,UTC+0300,AumAWJiKT9,77c534e7-f605-0089-27a6-68ee7bc6b55d,com.sec.android.app.shealth,,,,1,54c4c7de-d117-22a2-6702-3076cd988b35,
0.0,,2019-07-25 19:10:22.350,43.805016,,,Clear,,1,TWC,2019-07-25 19:44:15.853,2019-07-25 19:44:15.853,0,5.917569,28.0,36,UTC+0300,AumAWJiKT9,f6210d16-1839-36f0-5043-53cfbf140c06,com.sec.android.app.shealth,,,,18,3a429c86-3208-a232-4b8e-169a0805e098,
1.0,,2019-08-05 07:00:10.790,48.89264,,,Partly Cloudy,,1,TWC,2019-08-05 07:18:02.692,2019-08-05 07:18:02.692,0,2.35043,20.0,73,UTC+0300,AumAWJiKT9,7a94c1b2-9982-c3cb-1941-bf5ac6f35992,com.sec.android.app.shealth,,,,2,e80e3949-a0ae-8648-18d9-d0e67d176009,
1.0,,2019-09-16 15:57:27.290,48.83345,,,Sunny,,1,TWC,2019-09-16 16:33:51.530,2019-09-16 16:33:51.530,0,2.333734,27.0,45,UTC+0300,AumAWJiKT9,05456441-8972-f745-567a-718b34fb2160,com.sec.android.app.shealth,,,,1,c1eb10ff-d64a-5612-0d3c-6d9e91cbfc70,
1.0,,2019-09-20 07:38:24.730,48.84489,,,Sunny,,1,TWC,2019-09-20 08:04:46.797,2019-09-20 08:04:46.797,0,2.36622,14.0,48,UTC+0300,AumAWJiKT9,6b5a15a6-9ede-7769-b140-527aa44b5344,com.sec.android.app.shealth,,,,1,1b3f0666-57b4-84ab-cc9d-9bc2f07eade2,
2.0,,2019-10-07 11:27:18.810,48.810394,,,Mostly Cloudy,,1,TWC,2019-10-07 11:45:38.565,2019-10-07 11:45:38.565,0,2.1874676,16.0,69,UTC+0300,AumAWJiKT9,314c5336-876a-698e-4320-bf03ef3b6f51,com.sec.android.app.shealth,,,,3,8ce3cc48-0394-a912-a4cb-ee5fd5c97139,
1.0,,2019-10-16 13:45:31.340,48.81438,,,Cloudy,,1,TWC,2019-10-16 13:59:41.864,2019-10-16 13:59:41.864,0,2.1910837,15.0,89,UTC+0300,AumAWJiKT9,426dc103-b754-f419-4e99-f87625433e79,com.sec.android.app.shealth,,,,3,0cc8e240-4aaa-a4ac-e4ef-99927595712c,
,0,2019-10-19 13:45:52.008,48.858284,,SSW. 210,Mostly Cloudy,0,1,TWC,2019-10-19 13:45:52.009,2019-10-19 13:45:52.009,1,2.3533506,15.0,75,UTC+0300,dNgkxZR9yp,18916a24-6324-4ce2-95d8-a36268f7ff3d,com.sec.android.app.shealth,km/h,0,11.0,3,a6959b07-46db-4e88-a0ab-659e86a2d131,
,0,2019-08-19 06:19:45.257,48.807816,,WSW. 240,Sunny,0,1,TWC,2019-08-19 06:19:45.259,2019-08-19 06:19:45.259,1,2.1878207,14.0,87,UTC+0300,dNgkxZR9yp,b07000d2-0f92-4f82-a498-f4e3ac068f1e,com.sec.android.app.shealth,km/h,0,8.0,1,8f1bdae4-4a22-4d87-9503-7a6dd8efcef2,
0.0,,2019-10-31 14:58:19.660,48.87867,,,Cloudy,,1,TWC,2019-10-31 15:32:19.930,2019-10-31 15:32:19.930,0,2.3456886,13.0,81,UTC+0200,AumAWJiKT9,4e2b0109-a5ff-132d-88b2-cc45dc750d75,com.sec.android.app.shealth,,,,3,effebcb5-6f62-e71c-f2d1-a3bc05bf2d99,
0.0,,2019-11-08 21:39:37.770,48.813618,,,Clear,,1,TWC,2019-11-08 21:52:35.782,2019-11-08 21:52:35.782,0,2.1906416,6.0,90,UTC+0200,AumAWJiKT9,2e584aed-ae5f-d955-1a44-72e970610876,com.sec.android.app.shealth,,,,18,cbaeeed1-d7a6-d472-e17f-7490aebb5a5d,
,0,2019-08-20 18:10:23.673,48.81509,,NW. 320,Sunny,0,1,TWC,2019-08-20 18:10:23.682,2019-08-20 18:10:23.682,1,2.1917129,21.0,44,UTC+0300,dNgkxZR9yp,1d147bc8-a199-4bf3-8080-a4551aa96a01,com.sec.android.app.shealth,km/h,0,10.0,1,03058819-a7be-48a0-9c22-6e1db7aa2b22,
0.0,,2019-11-18 13:42:06.350,48.89433,,,Rain,,1,TWC,2019-11-18 13:54:36.073,2019-11-18 13:54:36.073,0,2.3539212,8.0,90,UTC+0200,AumAWJiKT9,04bf00f5-a0e3-d257-2216-b01d23b1ccda,com.sec.android.app.shealth,,,,5,0eb4e9e3-ef55-4277-52bf-b08de9402589,
,0,2019-08-29 18:23:02.500,48.89036,,NNW. 330,Sunny,0,1,TWC,2019-08-29 18:23:02.501,2019-08-29 18:23:02.501,1,2.3913975,23.0,44,UTC+0300,dNgkxZR9yp,2d1cd657-fc11-49ef-a576-0dca616a1f48,com.sec.android.app.shealth,km/h,0,10.0,1,4b8a6b93-813a-45e6-a589-73ed2f7957b8,
0.0,,2019-11-23 17:26:12.710,48.78013,,,Cloudy,,1,TWC,2019-11-23 17:38:08.001,2019-11-23 17:38:08.001,0,2.2187135,9.0,87,UTC+0200,AumAWJiKT9,23c89004-732e-4c7e-17a4-e72241aa9b21,com.sec.android.app.shealth,,,,3,9722747d-7de9-c23b-3b90-abca23fcf924,
3.0,,2019-09-07 09:30:27.270,48.812313,,,Mostly Cloudy,,1,TWC,2019-09-07 09:45:43.315,2019-09-07 09:45:43.315,0,2.1890833,17.0,69,UTC+0300,AumAWJiKT9,5bac5859-459b-832e-3f5c-fb97136f2384,com.sec.android.app.shealth,,,,3,8a190029-3ac9-7d7f-178b-6b953195eeb6,
0.0,,2019-11-28 13:35:01.290,48.93398,,,Cloudy,,1,TWC,2019-11-28 13:53:48.315,2019-11-28 13:53:48.315,0,2.2539053,12.0,73,UTC+0200,AumAWJiKT9,966fb633-b619-7a52-a124-c125f3aa16e4,com.sec.android.app.shealth,,,,3,9a7b75d6-5c10-664c-d28b-e0e1045c20d8,
0.0,,2019-12-11 16:09:08.530,48.870308,,,Mostly Cloudy,,1,TWC,2019-12-11 16:35:19.940,2019-12-11 16:35:19.940,0,2.3071272,8.0,80,UTC+0200,AumAWJiKT9,53d6680f-a3dd-bc6a-9162-5322a8cb467e,com.sec.android.app.shealth,,,,3,1593963a-9623-7ccb-8557-892f35dc8596,
