com.samsung.shealth.sleep,6188005,5
original_efficiency,mental_recovery,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,has_sleep_data,combined_id,data_version,physical_recovery,original_wake_up_time,movement_awakening,original_bed_time,quality,extra_data,sleep_cycle,efficiency,sleep_score,sleep_duration,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,,,,,,,,,,,0,,,,,,,,f586f1a5-d2e2-5ee5-4e82-31c810f352bb.extra_data.json,,86.0,,,2021-03-01 22:27:00.000,,2021-03-02 07:01:18.046,2021-03-02 07:01:18.046,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-02 06:59:00.000,f586f1a5-d2e2-5ee5-4e82-31c810f352bb,
,,,,,,,,,,,,0,,,,,,,,067e6730-ef69-f260-029e-5c7361857b46.extra_data.json,,99.0,,,2021-04-15 22:03:00.000,,2021-04-15 23:54:02.333,2021-04-15 23:54:02.333,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-15 23:53:00.000,067e6730-ef69-f260-029e-5c7361857b46,
,,,,,,,,,,,,0,,,,,,,,3e4bdc26-578a-d4fd-4ff5-b55bae37dd5f.extra_data.json,,91.0,,,2021-04-25 22:42:00.000,,2021-04-26 01:15:50.712,2021-04-26 01:15:50.712,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-26 01:10:00.000,3e4bdc26-578a-d4fd-4ff5-b55bae37dd5f,
,,,,,,,,,,,,0,,,,,,,,fb5541a2-1ea2-bb8e-db7b-ffd6c6e4c0fa.extra_data.json,,92.0,,,2021-04-16 00:04:00.000,,2021-04-16 03:07:11.677,2021-04-16 03:07:11.677,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-16 03:05:00.000,fb5541a2-1ea2-bb8e-db7b-ffd6c6e4c0fa,
,,,,,,,,,,,,0,,,,,,,,0303b3d6-91aa-504c-577b-6bfc1b4dd6fe.extra_data.json,,90.0,,,2021-03-02 22:45:00.000,,2021-03-03 02:39:49.026,2021-03-03 02:39:49.026,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-03 02:39:00.000,0303b3d6-91aa-504c-577b-6bfc1b4dd6fe,
,,,,,,,,,,,,0,,,,,,,,58b6db5e-cb56-dbdf-0b7e-fa99d3a4ecef.extra_data.json,,90.0,,,2021-04-18 22:47:00.000,,2021-04-19 02:14:03.665,2021-04-19 02:14:03.665,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-19 02:14:00.000,58b6db5e-cb56-dbdf-0b7e-fa99d3a4ecef,
,,,,,,,,,,,,0,,,,,,,,d1c8a04e-e494-c632-740e-ac879f365ee7.extra_data.json,,98.0,,,2021-04-16 03:29:00.000,,2021-04-16 06:22:48.750,2021-04-16 06:22:48.750,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-16 06:22:00.000,d1c8a04e-e494-c632-740e-ac879f365ee7,
,,,,,,,,,,,,0,,,,,,,,d1f10338-61b2-223b-33f9-19ff309ff366.extra_data.json,,97.0,,,2021-03-03 03:17:00.000,,2021-03-03 05:39:06.218,2021-03-03 05:39:06.218,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-03 05:37:00.000,d1f10338-61b2-223b-33f9-19ff309ff366,
,,,,,,,,,,,,0,,,,,,,,bf0c250f-5560-72d4-e3b8-a18dc7fff310.extra_data.json,,94.0,,,2021-04-19 02:29:00.000,,2021-04-19 04:48:04.095,2021-04-19 04:48:04.095,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-19 04:48:00.000,bf0c250f-5560-72d4-e3b8-a18dc7fff310,
,,,,,,,,,,,,0,,,,,,,,51e71cef-b3af-639f-9bb6-ebfc66123a3a.extra_data.json,,94.0,,,2021-04-16 22:26:00.000,,2021-04-17 01:59:09.711,2021-04-17 01:59:09.711,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-17 01:59:00.000,51e71cef-b3af-639f-9bb6-ebfc66123a3a,
,,,,,,,,,,,,0,,,,,,,,aa893fdc-87f7-2b2e-ca59-b7403267ea9f.extra_data.json,,95.0,,,2021-04-19 04:59:00.000,,2021-04-19 05:52:02.411,2021-04-19 05:52:02.411,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-19 05:45:00.000,aa893fdc-87f7-2b2e-ca59-b7403267ea9f,
,,,,,,,,,,,,0,,,,,,,,77dfb1c6-d607-4db9-59ad-12270fd7fe6d.extra_data.json,,94.0,,,2021-03-03 23:36:00.000,,2021-03-04 02:39:21.671,2021-03-04 02:39:21.671,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-04 02:35:00.000,77dfb1c6-d607-4db9-59ad-12270fd7fe6d,
,,,,,,,,,,,,0,,,,,,,,87b70023-731d-e6f7-fd92-9460dfeb3891.extra_data.json,,97.0,,,2021-04-17 02:38:00.000,,2021-04-17 04:14:35.249,2021-04-17 04:14:35.249,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-17 04:14:00.000,87b70023-731d-e6f7-fd92-9460dfeb3891,
,,,,,,,,,,,,0,,,,,,,,9b9d22ff-02af-fd5a-e690-85f11a1dfb97.extra_data.json,,86.0,,,2021-04-19 18:10:00.000,,2021-04-19 19:50:00.394,2021-04-19 19:50:00.394,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-19 19:33:00.000,9b9d22ff-02af-fd5a-e690-85f11a1dfb97,
,,,,,,,,,,,,0,,,,,,,,691842cc-0f57-5010-0b38-d803fe5347ab.extra_data.json,,97.0,,,2021-03-04 04:24:00.000,,2021-03-04 06:24:36.022,2021-03-04 06:24:36.022,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-04 06:22:00.000,691842cc-0f57-5010-0b38-d803fe5347ab,
,,,,,,,,,,,,0,,,,,,,,a3488361-e186-5549-6deb-f337a1af14cb.extra_data.json,,97.0,,,2021-04-17 05:31:00.000,,2021-04-17 07:03:23.310,2021-04-17 07:03:23.310,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-17 06:58:00.000,a3488361-e186-5549-6deb-f337a1af14cb,
,,,,,,,,,,,,0,,,,,,,,e455103e-fa50-e2fd-ca9b-b1be2b081775.extra_data.json,,90.0,,,2021-03-04 21:56:00.000,,2021-03-05 01:18:03.618,2021-03-05 01:18:03.618,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-05 01:18:00.000,e455103e-fa50-e2fd-ca9b-b1be2b081775,
,,,,,,,,,,,,0,,,,,,,,395df62f-fef0-284b-31ad-bb29e99360e5.extra_data.json,,97.0,,,2021-04-19 22:56:00.000,,2021-04-20 01:56:45.753,2021-04-20 01:56:45.753,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-20 01:55:00.000,395df62f-fef0-284b-31ad-bb29e99360e5,
,,,,,,,,,,,,0,,,,,,,,e99235b5-dd4a-2b71-487b-6f4a71c6b726.extra_data.json,,96.0,,,2021-04-17 23:25:00.000,,2021-04-18 03:21:29.083,2021-04-18 03:21:29.083,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-18 03:10:00.000,e99235b5-dd4a-2b71-487b-6f4a71c6b726,
,,,,,,,,,,,,0,,,,,,,,7dec34d2-3df9-7bc8-0c2f-959ee0cc2eed.extra_data.json,,91.0,,,2021-03-05 01:33:00.000,,2021-03-05 04:18:05.044,2021-03-05 04:18:05.044,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-05 04:15:00.000,7dec34d2-3df9-7bc8-0c2f-959ee0cc2eed,
,,,,,,,,,,,,0,,,,,,,,0db74962-6bba-7051-1373-bef07a7b5c63.extra_data.json,,96.0,,,2021-04-20 02:57:00.000,,2021-04-20 05:31:29.469,2021-04-20 05:31:29.469,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-20 05:30:00.000,0db74962-6bba-7051-1373-bef07a7b5c63,
,,,,,,,,,,,,0,,,,,,,,ad2a9021-d654-1341-42f7-bb8edab5371f.extra_data.json,,90.0,,,2021-04-18 03:27:00.000,,2021-04-18 06:07:04.181,2021-04-18 06:07:04.181,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-18 06:05:00.000,ad2a9021-d654-1341-42f7-bb8edab5371f,
,,,,,,,,,,,,0,,,,,,,,62b53483-8372-7b09-6cce-d2bf5fe88212.extra_data.json,,95.0,,,2021-04-20 05:41:00.000,,2021-04-20 06:44:00.761,2021-04-20 06:44:00.761,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-20 06:43:00.000,62b53483-8372-7b09-6cce-d2bf5fe88212,
,,,,,,,,,,,,0,,,,,,,,26aa2754-23a3-7235-84f1-06b7b5e164df.extra_data.json,,91.0,,,2021-03-05 04:40:00.000,,2021-03-05 05:53:22.725,2021-03-05 05:53:22.725,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-05 05:53:00.000,26aa2754-23a3-7235-84f1-06b7b5e164df,
,,,,,,,,,,,,0,,,,,,,,05049475-e812-f42b-67a0-f2ab5ef23b5e.extra_data.json,,90.0,,,2021-05-15 23:18:00.000,,2021-05-16 02:52:55.205,2021-05-16 02:52:55.205,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-16 02:49:00.000,05049475-e812-f42b-67a0-f2ab5ef23b5e,
,,,,,,,,,,,,0,,,,,,,,78b704e1-ef4f-cf07-6767-fe9b7aaa2373.extra_data.json,,97.0,,,2021-04-20 22:37:00.000,,2021-04-21 01:19:40.606,2021-04-21 01:19:40.606,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-21 01:13:00.000,78b704e1-ef4f-cf07-6767-fe9b7aaa2373,
,,,,,,,,,,,,0,,,,,,,,8d735832-18eb-5df2-ae0f-1ecc9b27f730.extra_data.json,,96.0,,,2021-05-16 03:27:00.000,,2021-05-16 06:04:06.160,2021-05-16 06:04:06.160,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-16 06:01:00.000,8d735832-18eb-5df2-ae0f-1ecc9b27f730,
,,,,,,,,,,,,0,,,,,,,,d5389363-ee51-7e65-ab6e-0b829972330c.extra_data.json,,96.0,,,2021-03-06 00:45:00.000,,2021-03-06 05:31:21.550,2021-03-06 05:31:21.550,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-06 05:30:00.000,d5389363-ee51-7e65-ab6e-0b829972330c,
,,,,,,,,,,,,0,,,,,,,,a7c2a94f-8633-38d2-c35c-0b6bbc3c04ff.extra_data.json,,90.0,,,2021-04-21 02:49:00.000,,2021-04-21 04:35:07.228,2021-04-21 04:35:07.228,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-21 04:10:00.000,a7c2a94f-8633-38d2-c35c-0b6bbc3c04ff,
,,,,,,,,,,,,0,,,,,,,,d65c3d29-32a2-b4bd-3104-c11c6349b648.extra_data.json,,83.0,,,2021-05-16 06:08:00.000,,2021-05-16 07:19:16.531,2021-05-16 07:19:16.531,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-16 07:15:00.000,d65c3d29-32a2-b4bd-3104-c11c6349b648,
,,,,,,,,,,,,0,,,,,,,,7d4b1385-fde9-ebc9-5b79-3b0167fa48f3.extra_data.json,,85.0,,,2021-03-07 00:47:00.000,,2021-03-07 07:20:15.912,2021-03-07 07:20:15.912,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-07 07:20:00.000,7d4b1385-fde9-ebc9-5b79-3b0167fa48f3,
,,,,,,,,,,,,0,,,,,,,,1a5841a5-318c-448e-b83f-5c64c07d9be9.extra_data.json,,96.0,,,2021-04-21 04:22:00.000,,2021-04-21 05:05:04.617,2021-04-21 05:05:04.617,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-21 05:04:00.000,1a5841a5-318c-448e-b83f-5c64c07d9be9,
,,,,,,,,,,,,1,,,,,,,,ea91ffda-e128-2f50-c975-513c85770a4c.extra_data.json,,73.0,,,2021-03-07 22:24:00.000,,2021-03-08 00:03:05.414,2021-03-08 00:03:05.414,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-07 23:50:00.000,ea91ffda-e128-2f50-c975-513c85770a4c,
,,,,,,,,,,,,0,,,,,,,,1fe97cb4-e8a0-aad7-bdf9-8c47c58a29e3.extra_data.json,,97.0,,,2021-05-16 12:53:00.000,,2021-05-16 14:13:49.768,2021-05-16 14:13:49.768,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-16 14:11:00.000,1fe97cb4-e8a0-aad7-bdf9-8c47c58a29e3,
,,,,,,,,,,,,0,,,,,,,,e9013774-228c-d78a-7b7b-a8ab7c100dcd.extra_data.json,,90.0,,,2021-04-21 18:25:00.000,,2021-04-21 19:59:04.359,2021-04-21 19:59:04.359,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-21 19:42:00.000,e9013774-228c-d78a-7b7b-a8ab7c100dcd,
,,,,,,,,,,,,0,,,,,,,,83524ecc-3388-83ef-77b7-fb7c3fa3b805.extra_data.json,,85.0,,,2021-05-17 01:47:00.000,,2021-05-17 05:18:13.274,2021-05-17 05:18:13.274,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-17 05:13:00.000,83524ecc-3388-83ef-77b7-fb7c3fa3b805,
,,,,,,,,,,,,0,,,,,,,,e1631199-657a-c8de-fc78-e9b3a80d6a0d.extra_data.json,,91.0,,,2021-03-08 00:08:00.000,,2021-03-08 05:20:29.399,2021-03-08 05:20:29.399,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2021-03-08 05:19:00.000,e1631199-657a-c8de-fc78-e9b3a80d6a0d,
,,,,,,,,,,,,0,,,,,,,,ff5aeea8-3b7a-70fd-9df2-0ab792282efb.extra_data.json,,94.0,,,2021-04-21 22:46:00.000,,2021-04-22 01:06:47.792,2021-04-22 01:06:47.792,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-22 01:02:00.000,ff5aeea8-3b7a-70fd-9df2-0ab792282efb,
,,,,,,,,,,,,0,,,,,,,,a67ccf01-c1fb-2f3a-a261-e7d7e73c75b8.extra_data.json,,95.0,,,2021-05-17 22:32:00.000,,2021-05-18 02:33:12.677,2021-05-18 02:33:12.677,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-18 02:27:00.000,a67ccf01-c1fb-2f3a-a261-e7d7e73c75b8,
,,,,,,,,,,,,0,,,,,,,,92f9d9b5-dbd7-ec64-135d-7508211a5fd2.extra_data.json,,95.0,,,2021-06-16 23:15:00.000,,2021-06-16 23:36:15.274,2021-06-16 23:36:15.274,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-16 23:36:00.000,92f9d9b5-dbd7-ec64-135d-7508211a5fd2,
,,,,,,,,,,,,0,,,,,,,,8344d499-9060-dfc0-d06f-4bead7da0167.extra_data.json,,94.0,,,2021-04-22 01:36:00.000,,2021-04-22 03:55:42.672,2021-04-22 03:55:42.672,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-22 03:55:00.000,8344d499-9060-dfc0-d06f-4bead7da0167,
,,,,,,,,,,,,0,,,,,,,,df2acc29-68f3-3314-e122-32e91d8784db.extra_data.json,,72.0,,,2021-05-18 02:37:00.000,,2021-05-18 03:29:08.244,2021-05-18 03:29:08.244,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-18 03:27:00.000,df2acc29-68f3-3314-e122-32e91d8784db,
,,,,,,,,,,,,0,,,,,,,,b8943c27-cbea-a301-cfc0-4df45466f87f.extra_data.json,,88.0,,,2021-06-16 23:38:00.000,,2021-06-17 01:46:48.980,2021-06-17 01:46:48.980,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-17 01:43:00.000,b8943c27-cbea-a301-cfc0-4df45466f87f,
,,,,,,,,,,,,0,,,,,,,,ddaa7234-0961-9f47-a1a7-03742800b167.extra_data.json,,85.0,,,2021-04-22 22:03:00.000,,2021-04-23 02:47:10.967,2021-04-23 02:47:10.967,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-23 02:46:00.000,ddaa7234-0961-9f47-a1a7-03742800b167,
,,,,,,,,,,,,0,,,,,,,,71b43cd0-ef87-23c9-d285-ec036e56a61d.extra_data.json,,84.0,,,2021-05-18 20:31:00.000,,2021-05-19 03:47:06.748,2021-05-19 03:47:06.748,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-19 03:41:00.000,71b43cd0-ef87-23c9-d285-ec036e56a61d,
,,,,,,,,,,,,0,,,,,,,,8aae442e-3bfa-46b7-1307-1fdc7524e4b3.extra_data.json,,100.0,,,2021-06-17 02:33:00.000,,2021-06-17 03:36:07.025,2021-06-17 03:36:07.025,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-17 03:36:00.000,8aae442e-3bfa-46b7-1307-1fdc7524e4b3,
,,,,,,,,,,,,0,,,,,,,,9593c2ee-a375-f574-b835-ce533cea6628.extra_data.json,,97.0,,,2021-04-23 03:27:00.000,,2021-04-23 05:56:14.761,2021-04-23 05:56:14.761,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-04-23 05:55:00.000,9593c2ee-a375-f574-b835-ce533cea6628,
,,,,,,,,,,,,0,,,,,,,,35189cd8-10e4-852a-f557-a5f8757c554d.extra_data.json,,100.0,,,2021-05-19 03:58:00.000,,2021-05-19 04:48:50.839,2021-05-19 04:48:50.839,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-19 04:48:00.000,35189cd8-10e4-852a-f557-a5f8757c554d,
,,,,,,,,,,,,0,,,,,,,,28a8b08b-52ae-8948-b276-37d6e0673ae1.extra_data.json,,100.0,,,2021-06-17 03:38:00.000,,2021-06-17 04:13:14.132,2021-06-17 04:13:14.132,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-17 04:13:00.000,28a8b08b-52ae-8948-b276-37d6e0673ae1,
,,,,,,,,,,,,0,,,,,,,,f75e3d43-b3a8-bc82-bc9c-9de70bc70e82.extra_data.json,,84.0,,,2021-07-26 22:28:00.000,,2021-07-27 04:51:16.580,2021-07-27 04:51:16.580,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-27 04:32:00.000,f75e3d43-b3a8-bc82-bc9c-9de70bc70e82,
,,,,,,,,,,,,,,,,,,,50001,,,0.0,,,2021-07-30 23:50:00.000,,2021-07-31 13:25:24.672,2021-07-31 13:25:24.672,UTC+0300,dNgkxZR9yp,,com.sec.android.app.shealth,2021-07-31 06:50:00.000,db139fcb-fd8e-4979-b5a3-599ca16a82bd,
,,,,,,,,,,,,,,,,,,,50001,,,0.0,,,2021-07-30 23:50:00.000,,2021-07-31 13:25:24.785,2021-07-31 13:25:24.785,UTC+0300,dNgkxZR9yp,,com.sec.android.app.shealth,2021-07-31 06:50:00.000,d8e1f0d0-9180-48b8-b7c9-8b8287dda7ea,
,,,,,,,,,,,,,,,,,,,50001,,,0.0,,,2021-07-30 23:50:00.000,,2021-07-31 13:25:24.791,2021-07-31 13:25:24.791,UTC+0300,dNgkxZR9yp,,com.sec.android.app.shealth,2021-07-31 06:50:00.000,94d2047d-079d-4fbc-9bd7-b8c3273f8882,
,,,,,,,,,,,,0,,,,,,,,96df6d46-0ce1-87ff-d7ed-687dc6afa71b.extra_data.json,,97.0,,,2021-05-19 22:35:00.000,,2021-05-20 01:45:46.180,2021-05-20 01:45:46.180,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-20 01:43:00.000,96df6d46-0ce1-87ff-d7ed-687dc6afa71b,
,,,,,,,,,,,,0,,,,,,,,5c6e6097-28bb-5677-15e4-d37ba4ad0f84.extra_data.json,,82.0,,,2021-07-27 14:52:00.000,,2021-07-27 15:54:03.993,2021-07-27 15:54:03.993,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-27 15:54:00.000,5c6e6097-28bb-5677-15e4-d37ba4ad0f84,
,,,,,,,,,,,,0,,,,,,,,69539360-8762-5b48-6f1c-68b065d711f2.extra_data.json,,91.0,,,2021-06-17 04:33:00.000,,2021-06-17 05:09:44.468,2021-06-17 05:09:44.468,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-17 05:08:00.000,69539360-8762-5b48-6f1c-68b065d711f2,
,,,,,,,,,,,,0,,,,,,,,e9697a85-9127-0319-628d-3fe4f0a6dc27.extra_data.json,,94.0,,,2021-05-20 04:01:00.000,,2021-05-20 06:40:36.833,2021-05-20 06:40:36.833,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-20 06:34:00.000,e9697a85-9127-0319-628d-3fe4f0a6dc27,
,,,,,,,,,,,,0,,,,,,,,6b68e375-858f-b80f-d688-8311da3113bc.extra_data.json,,83.0,,,2021-07-28 00:30:00.000,,2021-07-28 04:34:00.005,2021-07-28 04:34:00.005,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-28 04:33:00.000,6b68e375-858f-b80f-d688-8311da3113bc,
,,,,,,,,,,,,0,,,,,,,,c7b27ac8-5c13-74a0-b2db-ea6459cd04cb.extra_data.json,,98.0,,,2021-06-17 21:30:00.000,,2021-06-17 23:27:40.437,2021-06-17 23:27:40.437,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-17 23:25:00.000,c7b27ac8-5c13-74a0-b2db-ea6459cd04cb,
,,,,,,,,,,,,0,,,,,,,,a9de4491-c7d2-4051-7b9b-664f30255d6c.extra_data.json,,94.0,,,2021-05-20 22:08:00.000,,2021-05-21 02:47:25.623,2021-05-21 02:47:25.623,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-21 02:47:00.000,a9de4491-c7d2-4051-7b9b-664f30255d6c,
,,,,,,,,,,,,0,,,,,,,,28a268e9-ba88-1a57-84dc-dea382f5bcf4.extra_data.json,,90.0,,,2021-07-28 04:53:00.000,,2021-07-28 05:34:49.188,2021-07-28 05:34:49.188,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-28 05:34:00.000,28a268e9-ba88-1a57-84dc-dea382f5bcf4,
,,,,,,,,,,,,0,,,,,,,,f6fdab5b-852e-6f3b-ce6b-e7dd1e3ebca0.extra_data.json,,92.0,,,2021-06-17 23:56:00.000,,2021-06-18 00:50:48.284,2021-06-18 00:50:48.284,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-18 00:49:00.000,f6fdab5b-852e-6f3b-ce6b-e7dd1e3ebca0,
,,,,,,,,,,,,0,,,,,,,,926ae44f-9aa1-0fa9-4004-aed6cd08caf4.extra_data.json,,75.0,,,2021-07-28 23:44:00.000,,2021-07-29 03:02:23.294,2021-07-29 03:02:23.294,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-29 02:46:00.000,926ae44f-9aa1-0fa9-4004-aed6cd08caf4,
,,,,,,,,,,,,0,,,,,,,,721e5979-bcbc-6eb4-3c08-b5d11dc67a26.extra_data.json,,93.0,,,2021-05-21 03:18:00.000,,2021-05-21 04:21:56.643,2021-05-21 04:21:56.643,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-21 04:20:00.000,721e5979-bcbc-6eb4-3c08-b5d11dc67a26,
,,,,,,,,,,,,0,,,,,,,,f8bebbd8-21e9-b43d-d449-70957c70819a.extra_data.json,,93.0,,,2021-06-18 00:53:00.000,,2021-06-18 02:10:43.326,2021-06-18 02:10:43.326,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-18 02:10:00.000,f8bebbd8-21e9-b43d-d449-70957c70819a,
,,,,,,,,,,,,0,,,,,,,,b0f31b59-826f-a3a3-5dc2-8872bdc1598e.extra_data.json,,89.0,,,2021-07-29 03:22:00.000,,2021-07-29 05:01:27.218,2021-07-29 05:01:27.218,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-29 05:00:00.000,b0f31b59-826f-a3a3-5dc2-8872bdc1598e,
,,,,,,,,,,,,0,,,,,,,,8c61bc9f-8df2-3d80-948d-6e318b12e650.extra_data.json,,95.0,,,2021-05-21 04:21:00.000,,2021-05-21 05:04:51.200,2021-05-21 05:04:51.200,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-21 05:02:00.000,8c61bc9f-8df2-3d80-948d-6e318b12e650,
,,,,,,,,,,,,0,,,,,,,,b5a8ebd3-0517-3951-c34a-0c7100bfe3f7.extra_data.json,,97.0,,,2021-06-18 02:26:00.000,,2021-06-18 04:06:04.351,2021-06-18 04:06:04.351,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-18 04:05:00.000,b5a8ebd3-0517-3951-c34a-0c7100bfe3f7,
,,,,,,,,,,,,0,,,,,,,,7e619a33-4d8f-4533-f45d-bb41cd5ed216.extra_data.json,,93.0,,,2021-07-30 00:04:00.000,,2021-07-30 05:02:40.134,2021-07-30 05:02:40.134,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-30 04:59:00.000,7e619a33-4d8f-4533-f45d-bb41cd5ed216,
,,,,,,,,,,,,0,,,,,,,,687abbd8-0ac5-3927-e036-a1b55b2881d6.extra_data.json,,89.0,,,2021-05-21 21:56:00.000,,2021-05-22 01:07:08.628,2021-05-22 01:07:08.628,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-22 01:05:00.000,687abbd8-0ac5-3927-e036-a1b55b2881d6,
,,,,,,,,,,,,0,,,,,,,,dbf62815-9201-51a5-cb10-9dfbe87b012a.extra_data.json,,83.0,,,2021-06-18 04:14:00.000,,2021-06-18 04:44:25.492,2021-06-18 04:44:25.492,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-18 04:44:00.000,dbf62815-9201-51a5-cb10-9dfbe87b012a,
,,,,,,,,,,,,0,,,,,,,,f2f33565-14b9-063d-a733-9f2d612bbc56.extra_data.json,,64.0,,,2021-07-31 01:07:00.000,,2021-07-31 02:55:18.272,2021-07-31 02:55:18.272,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-31 02:48:00.000,f2f33565-14b9-063d-a733-9f2d612bbc56,
,,,,,,,,,,,,0,,,,,,,,3965ea68-01fc-e62f-41a9-e379082e55fa.extra_data.json,,95.0,,,2021-05-22 02:28:00.000,,2021-05-22 03:33:03.559,2021-05-22 03:33:03.559,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-05-22 03:33:00.000,3965ea68-01fc-e62f-41a9-e379082e55fa,
,,,,,,,,,,,,0,,,,,,,,c4de9f43-4d40-3aa0-4554-dd5d85b9ccc1.extra_data.json,,78.0,,,2021-06-18 04:51:00.000,,2021-06-18 05:26:22.382,2021-06-18 05:26:22.382,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-06-18 05:24:00.000,c4de9f43-4d40-3aa0-4554-dd5d85b9ccc1,
,,,,,,,,,,,,0,,,,,,,,492b1775-c4cc-853e-1ad6-5967a66f3dab.extra_data.json,,94.0,,,2021-07-31 03:52:00.000,,2021-07-31 06:20:31.540,2021-07-31 06:20:31.540,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2021-07-31 06:20:00.000,492b1775-c4cc-853e-1ad6-5967a66f3dab,
