com.samsung.shealth.stand_day_summary,6188005,1
stand_time,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
4194304,2019-11-19 21:31:31.289,2019-11-18 23:00:14.801,AumAWJiKT9,com.sec.android.app.shealth,b5a92a62-2d89-c338-d185-ec954993bc08,1574121600000,
2179072,2019-11-25 20:12:28.294,2019-11-24 23:03:48.473,AumAWJiKT9,com.sec.android.app.shealth,46cad268-b3ad-91ca-7db6-23da9f6b03c1,1574640000000,
33792,2019-12-01 14:09:35.356,2019-11-30 23:00:22.864,AumAWJiKT9,com.sec.android.app.shealth,d7efcce4-a799-0767-b683-cb8f441b694d,1575158400000,
3751936,2020-02-01 20:53:46.311,2020-01-31 23:00:04.728,AumAWJiKT9,com.sec.android.app.shealth,88b6a6d8-dc88-743d-04fd-82ab9759461f,1580515200000,
1314816,2019-12-10 19:27:29.157,2019-12-09 23:00:32.449,AumAWJiKT9,com.sec.android.app.shealth,df4000af-528b-6604-8ce9-2f244df6f280,1575936000000,
1050112,2019-11-12 19:19:35.293,2019-11-11 23:00:05.325,AumAWJiKT9,com.sec.android.app.shealth,d64e6ed8-5374-47c7-3e73-aeb5f88567b1,1573516800000,
8660992,2019-12-07 22:58:18.270,2019-12-06 23:00:06.647,AumAWJiKT9,com.sec.android.app.shealth,211d290a-239c-9f6f-de5c-9279c498a849,1575676800000,
8437760,2019-12-16 22:57:30.272,2019-12-15 23:06:31.413,AumAWJiKT9,com.sec.android.app.shealth,9e4654ab-66b8-75cc-e2ff-6db89ae6885b,1576454400000,
131072,2019-12-22 16:37:14.426,2019-12-21 23:02:23.524,AumAWJiKT9,com.sec.android.app.shealth,f9970a39-98da-cf34-a669-ef9c26cf7a7a,1576972800000,
1122304,2019-12-28 19:11:18.339,2019-12-27 23:00:14.450,AumAWJiKT9,com.sec.android.app.shealth,0d3bdde2-4ad8-904a-d5cd-4e39675f7ef2,1577491200000,
348160,2020-01-03 17:02:23.217,2020-01-02 23:00:26.381,AumAWJiKT9,com.sec.android.app.shealth,052936ae-2302-eb5d-cd72-ff85e357541a,1578009600000,
659456,2020-01-09 18:46:54.280,2020-01-08 23:00:11.822,AumAWJiKT9,com.sec.android.app.shealth,2658fdb5-32cc-5ad0-032d-d1fde83de45d,1578528000000,
1140736,2019-11-18 19:38:02.310,2019-11-17 23:00:15.709,AumAWJiKT9,com.sec.android.app.shealth,b73abf9f-085c-70c6-cbb2-c9eaf8f0f18d,1574035200000,
684032,2019-10-03 17:38:39.340,2019-10-02 22:00:10.871,AumAWJiKT9,com.sec.android.app.shealth,d4175001-eefb-ebad-0252-3ddfca530ddd,1570060800000,
2106368,2019-12-13 20:58:06.311,2019-12-12 23:01:26.273,AumAWJiKT9,com.sec.android.app.shealth,32aa0738-8227-9377-f521-5f7026b83503,1576195200000,
8528896,2019-12-19 22:31:03.342,2019-12-18 23:00:19.536,AumAWJiKT9,com.sec.android.app.shealth,e348d60f-7977-6be8-0483-ec10bb90e932,1576713600000,
1310720,2019-12-25 19:55:32.252,2019-12-24 23:00:20.213,AumAWJiKT9,com.sec.android.app.shealth,70f2dfe4-48d0-23a6-7d14-8e513a10790d,1577232000000,
8652800,2019-12-31 22:09:44.462,2019-12-30 23:00:15.930,AumAWJiKT9,com.sec.android.app.shealth,74d472d6-de45-4fa9-852e-fcfc840bc620,1577750400000,
4786176,2020-01-06 21:06:26.111,2020-01-05 23:01:27.291,AumAWJiKT9,com.sec.android.app.shealth,875e7435-0eb0-c68b-4b7d-315e8e692853,1578268800000,
1114112,2020-01-12 19:03:23.238,2020-01-11 23:00:13.727,AumAWJiKT9,com.sec.android.app.shealth,3febb6a6-dfd1-c162-165d-04a0ad9795b2,1578787200000,
697344,2020-01-18 18:38:27.210,2020-01-17 23:00:11.719,AumAWJiKT9,com.sec.android.app.shealth,eeb54ce5-b792-e766-58b3-f7820d83c92f,1579305600000,
8914944,2020-02-21 22:15:01.276,2020-02-20 23:00:03.132,AumAWJiKT9,com.sec.android.app.shealth,3e57dc31-0bd4-ad8f-2fe2-8050e19a8cb6,1582243200000,
4228224,2020-02-16 21:06:06.254,2020-02-15 23:00:04.162,AumAWJiKT9,com.sec.android.app.shealth,f0531a1c-dd14-cb6a-9d6c-1f05b9e891e0,1581811200000,
4718592,2019-11-24 21:34:03.338,2019-11-23 23:02:06.727,AumAWJiKT9,com.sec.android.app.shealth,dc775f88-464c-9744-bc58-9e96f63f90b0,1574553600000,
610304,2020-01-15 22:02:16.304,2020-01-14 23:02:25.391,AumAWJiKT9,com.sec.android.app.shealth,6a437467-4a59-79fe-d16c-4017e7d06fe9,1579046400000,
8736768,2020-01-28 22:02:36.344,2020-01-27 23:00:05.178,AumAWJiKT9,com.sec.android.app.shealth,9625cf9a-df58-8faf-2fe0-44d074dc2b20,1580169600000,
589824,2020-02-11 18:29:57.231,2020-02-10 23:00:04.151,AumAWJiKT9,com.sec.android.app.shealth,93735aaa-3304-d30d-2b49-32863a0524da,1581379200000,
512,2019-11-30 08:20:48.333,2019-11-29 23:00:12.698,AumAWJiKT9,com.sec.android.app.shealth,b613a64e-509b-fc40-88ab-e11186444586,1575072000000,
2310656,2019-12-06 20:32:37.537,2019-12-05 23:15:07.508,AumAWJiKT9,com.sec.android.app.shealth,74b0168d-293e-0056-2a74-98c595973a0a,1575590400000,
526336,2019-12-12 18:28:43.336,2019-12-11 23:09:55.620,AumAWJiKT9,com.sec.android.app.shealth,57948283-41b5-bc0b-f8aa-e99a3f405ee2,1576108800000,
589824,2019-12-18 18:48:58.251,2019-12-17 23:00:53.425,AumAWJiKT9,com.sec.android.app.shealth,66dfbed6-e5b5-c072-51ca-ebb2611b1ff9,1576627200000,
266240,2019-12-24 17:57:48.340,2019-12-23 23:00:18.097,AumAWJiKT9,com.sec.android.app.shealth,6c204857-7c7d-a91c-01c5-d209d974502a,1577145600000,
2630144,2019-12-30 20:41:24.445,2019-12-29 23:00:07.331,AumAWJiKT9,com.sec.android.app.shealth,78c06395-10f9-d7b7-a3e4-df696af98cd3,1577664000000,
4472832,2020-01-05 21:41:47.337,2020-01-04 23:00:38.729,AumAWJiKT9,com.sec.android.app.shealth,14171770-6cb2-27a1-0cda-85036f3aa205,1578182400000,
1230848,2020-01-11 19:19:42.231,2020-01-10 23:00:06.600,AumAWJiKT9,com.sec.android.app.shealth,19d43d9b-0da5-ad58-eb81-182778823ba6,1578700800000,
9085184,2020-01-17 22:34:06.270,2020-01-16 23:00:09.183,AumAWJiKT9,com.sec.android.app.shealth,f539a13f-2e86-43a9-48b5-131e272967d6,1579219200000,
0,2020-01-22 23:00:12.957,2020-01-22 23:00:12.957,AumAWJiKT9,com.sec.android.app.shealth,c273c4af-4f26-b818-3304-2c2911d36bf5,1579737600000,
1,2020-02-14 23:39:29.356,2020-02-14 23:00:04.156,AumAWJiKT9,com.sec.android.app.shealth,8a4f6662-3bdc-b22a-107e-18ba361fd569,1581724800000,
9607424,2020-02-28 22:54:15.336,2020-02-27 23:00:15.194,AumAWJiKT9,com.sec.android.app.shealth,5ad081cc-66e2-65e4-3e84-1624e9f0161b,1582848000000,
553472,2019-10-09 17:42:22.395,2019-10-08 22:01:04.362,AumAWJiKT9,com.sec.android.app.shealth,a515b26a-bd9c-5b84-62ec-6e4dfdefb523,1570579200000,
681984,2020-01-21 18:41:17.285,2020-01-20 23:00:11.722,AumAWJiKT9,com.sec.android.app.shealth,71b121ff-b58a-958a-7c2f-0142234ea458,1579564800000,
12599297,2020-02-10 22:28:09.298,2020-02-09 23:00:04.677,AumAWJiKT9,com.sec.android.app.shealth,e8ccb9c3-0442-08d9-8d46-e4b53189ff5d,1581292800000,
1050880,2020-02-08 19:59:46.332,2020-02-07 23:00:05.972,AumAWJiKT9,com.sec.android.app.shealth,ef706164-c443-d1fb-ad21-5f831033b1b6,1581120000000,
147456,2019-10-15 15:53:16.340,2019-10-14 22:00:07.745,AumAWJiKT9,com.sec.android.app.shealth,582e68d2-0498-796c-a49b-82dc6f6fe518,1571097600000,
4755456,2019-10-21 20:29:35.397,2019-10-20 22:00:04.726,AumAWJiKT9,com.sec.android.app.shealth,1a1bd14b-ebd3-95c2-1a44-302b77a11181,1571616000000,
6619136,2020-03-05 21:57:41.275,2020-03-04 23:00:09.929,AumAWJiKT9,com.sec.android.app.shealth,96e2c6f5-4b37-6462-4112-47055f85aaa6,1583366400000,
528384,2019-10-27 18:58:52.240,2019-10-26 22:00:16.773,AumAWJiKT9,com.sec.android.app.shealth,31171c81-dfd4-1a72-9035-92454391d5ab,1572134400000,
4527360,2019-11-02 21:25:41.275,2019-11-01 23:00:14.947,AumAWJiKT9,com.sec.android.app.shealth,4657aea7-ad0f-fa4e-67e2-7ed18b10a111,1572652800000,
4952064,2019-11-08 21:04:23.284,2019-11-07 23:00:03.790,AumAWJiKT9,com.sec.android.app.shealth,592295d4-3309-2fd1-b30f-decaf8b566e3,1573171200000,
565248,2019-11-14 18:01:10.759,2019-11-13 23:00:05.353,AumAWJiKT9,com.sec.android.app.shealth,170ae6be-b332-ed18-0f56-95545d129e35,1573689600000,
524288,2020-02-24 18:58:59.291,2020-02-23 23:00:06.637,AumAWJiKT9,com.sec.android.app.shealth,efefc550-eaa9-607a-84d5-65165c483146,1582502400000,
593920,2019-11-20 18:28:32.264,2019-11-19 23:00:03.787,AumAWJiKT9,com.sec.android.app.shealth,95c7847e-02b2-13ce-6f08-3c3ad417ce3e,1574208000000,
2228224,2020-03-11 20:28:49.684,2020-03-10 23:00:07.966,AumAWJiKT9,com.sec.android.app.shealth,05c49793-377a-7e4e-9305-bd49e7787a1c,1583884800000,
4273152,2019-11-26 21:32:39.036,2019-11-25 23:13:27.342,AumAWJiKT9,com.sec.android.app.shealth,432fbefc-9916-cc46-32e8-a1a0518d2045,1574726400000,
1450113,2020-03-22 19:33:52.935,2020-03-21 23:00:04.247,AumAWJiKT9,com.sec.android.app.shealth,12d25073-0823-ce5e-fbb2-e78ae4d4eff6,1584835200000,
615425,2020-03-23 18:04:21.401,2020-03-22 23:00:16.423,AumAWJiKT9,com.sec.android.app.shealth,53b99e8b-78c3-52fe-a4c8-a95295aa511a,1584921600000,
2658304,2019-12-02 20:24:45.243,2019-12-01 23:00:24.542,AumAWJiKT9,com.sec.android.app.shealth,72753af3-a2ca-6c16-9cb8-b23bd8f01ff4,1575244800000,
2359296,2019-12-08 20:55:53.434,2019-12-07 23:00:09.427,AumAWJiKT9,com.sec.android.app.shealth,fc64c7a4-619b-ad78-cf6d-baa4bb29368a,1575763200000,
1196033,2020-03-29 18:03:32.238,2020-03-28 23:00:14.572,AumAWJiKT9,com.sec.android.app.shealth,647af704-e5d6-b0d5-25cd-7862fea1f317,1585440000000,
10534912,2019-12-14 22:29:45.312,2019-12-13 23:05:03.411,AumAWJiKT9,com.sec.android.app.shealth,18f3481a-c422-ea76-aae7-c8b691c66761,1576281600000,
1376260,2020-04-04 18:25:42.091,2020-04-03 22:00:11.692,AumAWJiKT9,com.sec.android.app.shealth,888248b0-6189-ae53-4bdc-091b5eacf9ec,1585958400000,
11837569,2020-04-10 21:27:45.921,2020-04-09 22:00:22.815,AumAWJiKT9,com.sec.android.app.shealth,539b73fa-f0aa-e4f6-1ffc-8486c98a9960,1586476800000,
1216512,2019-12-20 19:01:22.351,2019-12-19 23:07:51.570,AumAWJiKT9,com.sec.android.app.shealth,ae1f9586-9ed7-9215-fa6f-9cb3d0b5a1b0,1576800000000,
4284419,2020-04-16 20:26:30.306,2020-04-15 22:00:16.824,AumAWJiKT9,com.sec.android.app.shealth,aec3ded8-4696-b97d-3b14-70058bee5df8,1586995200000,
544769,2020-04-22 17:21:31.368,2020-04-21 22:00:12.887,AumAWJiKT9,com.sec.android.app.shealth,41fd69cf-cb81-623e-1b7e-24610e309501,1587513600000,
9248769,2020-04-28 21:04:17.314,2020-04-27 22:00:27.477,AumAWJiKT9,com.sec.android.app.shealth,4b37b6e0-8dcd-2000-6a98-1350e0dd1760,1588032000000,
6628360,2020-05-04 20:47:43.914,2020-05-03 22:00:06.290,AumAWJiKT9,com.sec.android.app.shealth,0c1aef2d-99ac-3ef5-8165-acd9282dd47a,1588550400000,
4981761,2020-05-10 20:51:31.210,2020-05-09 22:00:13.187,AumAWJiKT9,com.sec.android.app.shealth,966913ab-5c94-c8aa-6b73-d870bb1efe28,1589068800000,
16384,2020-05-16 12:07:43.318,2020-05-15 22:00:09.993,AumAWJiKT9,com.sec.android.app.shealth,f9e982aa-cab1-9e05-781a-238654581166,1589587200000,
151552,2020-05-22 15:23:13.215,2020-05-21 22:00:21.076,AumAWJiKT9,com.sec.android.app.shealth,49ca24fa-e75c-7e8b-9311-f228240b4e2f,1590105600000,
270592,2020-05-28 16:16:34.492,2020-05-27 22:00:16.409,AumAWJiKT9,com.sec.android.app.shealth,87f581c2-2dcf-3c26-eac3-276af5f1d789,1590624000000,
2985984,2020-06-03 19:42:03.217,2020-06-03 03:36:54.411,AumAWJiKT9,com.sec.android.app.shealth,48c77fde-ca7f-728d-129e-9190ebd56d13,1591142400000,
630784,2020-06-09 17:20:02.279,2020-06-08 22:00:16.386,AumAWJiKT9,com.sec.android.app.shealth,019c057d-da5e-7ba9-9eb5-fb64c30911b6,1591660800000,
512,2020-06-15 07:50:59.415,2020-06-14 22:00:08.063,AumAWJiKT9,com.sec.android.app.shealth,47283aee-3cf6-e1cd-57c4-0adeb12a2867,1592179200000,
8462336,2020-06-21 21:02:51.405,2020-06-20 22:00:19.374,AumAWJiKT9,com.sec.android.app.shealth,94ac5587-f750-5624-c369-2ea91b26ced8,1592697600000,
1114112,2020-06-27 18:05:58.403,2020-06-26 22:00:12.907,AumAWJiKT9,com.sec.android.app.shealth,754febfa-2afb-3555-e4bd-57300ec8309e,1593216000000,
24576,2020-07-03 12:50:16.606,2020-07-02 22:00:12.472,AumAWJiKT9,com.sec.android.app.shealth,7003e70f-8f7e-2eea-3409-8bb209f59180,1593734400000,
91152,2020-07-09 14:52:45.632,2020-07-09 01:02:30.177,AumAWJiKT9,com.sec.android.app.shealth,330c372f-f89b-65e1-e25e-b76bc9a5f3be,1594252800000,
8192,2020-07-15 21:30:44.246,2020-07-14 22:00:06.676,AumAWJiKT9,com.sec.android.app.shealth,263b1ca5-157c-50ba-8825-a202792617f0,1594771200000,
2627584,2020-02-07 20:51:02.332,2020-02-06 23:00:04.676,AumAWJiKT9,com.sec.android.app.shealth,6db40d5c-f5c2-9f03-317d-debc072349f0,1581033600000,
5244928,2020-02-04 21:53:43.306,2020-02-03 23:00:04.316,AumAWJiKT9,com.sec.android.app.shealth,ef5900ef-3c23-a2b5-2c3a-10c632a89841,1580774400000,
8660992,2020-02-19 22:53:17.818,2020-02-18 23:00:03.762,AumAWJiKT9,com.sec.android.app.shealth,544f65ff-d483-7172-76a5-ee5219cf758e,1582070400000,
2097152,2020-02-14 20:24:10.384,2020-02-13 23:00:03.287,AumAWJiKT9,com.sec.android.app.shealth,df2e4796-fff1-820e-8eb3-1347145184f6,1581638400000,
10027008,2020-02-02 22:59:54.301,2020-02-01 23:00:04.886,AumAWJiKT9,com.sec.android.app.shealth,3a20eaf8-7ae6-bc2d-ee5e-46512bffa7ac,1580601600000,
2376704,2020-01-29 20:34:21.268,2020-01-28 23:00:04.225,AumAWJiKT9,com.sec.android.app.shealth,b68da81c-eaf9-b025-7912-e2babaf3e3ef,1580256000000,
266240,2020-02-05 17:45:20.412,2020-02-04 23:00:03.207,AumAWJiKT9,com.sec.android.app.shealth,a7334bf3-8080-6eef-a189-6f2aa1f13ea6,1580860800000,
720896,2020-02-26 18:02:30.322,2020-02-25 23:00:14.178,AumAWJiKT9,com.sec.android.app.shealth,391f1ec0-d11d-cd51-4580-fcf41e5d3a11,1582675200000,
9043968,2020-03-03 22:21:19.258,2020-03-02 23:00:16.086,AumAWJiKT9,com.sec.android.app.shealth,39ea8e98-0942-46f9-9bc1-6fbd54c41546,1583193600000,
1310720,2020-03-09 19:43:02.294,2020-03-08 23:00:22.255,AumAWJiKT9,com.sec.android.app.shealth,350bad12-1be5-90bd-4cbb-caad6c4dea7d,1583712000000,
2627584,2020-03-20 20:05:31.217,2020-03-19 23:00:04.551,AumAWJiKT9,com.sec.android.app.shealth,e6f8aa25-a51d-af5a-50ac-bec9ad0106e2,1584662400000,
2105346,2020-03-15 20:03:24.226,2020-03-14 23:00:04.142,AumAWJiKT9,com.sec.android.app.shealth,42a5b607-2007-b02d-2a35-5d877a3968fc,1584230400000,
0,2020-01-30 23:00:03.762,2020-01-30 23:00:03.762,AumAWJiKT9,com.sec.android.app.shealth,eeb18d5f-9cf7-75b8-4969-5aa5757e9515,1580428800000,
8654848,2019-12-26 22:15:25.368,2019-12-25 23:00:19.168,AumAWJiKT9,com.sec.android.app.shealth,dbdd0306-d2b1-4649-87a3-ca139434de8f,1577318400000,
5579264,2020-02-29 21:20:12.270,2020-02-28 23:00:06.360,AumAWJiKT9,com.sec.android.app.shealth,0d4c7f70-771d-6b46-6cb7-ff3c14380877,1582934400000,
4458496,2020-03-02 21:14:58.383,2020-03-01 23:00:17.517,AumAWJiKT9,com.sec.android.app.shealth,e1a81e55-60ea-e320-4e79-abec380e6a29,1583107200000,
1196032,2020-03-08 19:23:34.307,2020-03-07 23:00:08.549,AumAWJiKT9,com.sec.android.app.shealth,45bde592-0a09-98da-6206-50675de4712e,1583625600000,
333568,2020-07-21 16:41:36.206,2020-07-20 22:00:11.864,AumAWJiKT9,com.sec.android.app.shealth,90c742ed-dc67-d0f5-7452-ffa546a737b8,1595289600000,
532736,2020-03-19 18:17:22.245,2020-03-18 23:00:03.113,AumAWJiKT9,com.sec.android.app.shealth,3207c333-430b-788e-588a-d9f6dab43c9b,1584576000000,
566272,2020-07-27 17:07:15.322,2020-07-26 22:00:19.261,AumAWJiKT9,com.sec.android.app.shealth,5b10c3c9-6f99-7869-c2f3-0e82ae0529ff,1595808000000,
1130497,2020-03-14 19:38:28.341,2020-03-13 23:00:03.183,AumAWJiKT9,com.sec.android.app.shealth,1a6b0aef-f9ff-3732-f7b7-f08f2b542bad,1584144000000,
2631808,2020-03-27 20:09:32.344,2020-03-26 23:00:14.339,AumAWJiKT9,com.sec.android.app.shealth,45dc3405-e222-5f6e-371c-340b33943cdd,1585267200000,
589824,2020-01-01 18:55:14.294,2020-01-01 13:05:50.266,AumAWJiKT9,com.sec.android.app.shealth,19ac116a-ec4b-ab0e-f5ac-cb00fafc98ab,1577836800000,
24576,2020-03-06 14:19:19.716,2020-03-05 23:00:07.818,AumAWJiKT9,com.sec.android.app.shealth,1c07c623-2a3b-4229-3d02-9fc1f87184b7,1583452800000,
0,2020-03-17 17:51:43.692,2020-03-16 23:00:04.488,AumAWJiKT9,com.sec.android.app.shealth,ab82a954-248e-0525-900e-b1178ed07967,1584403200000,
4499456,2020-01-07 21:44:11.225,2020-01-06 23:02:47.530,AumAWJiKT9,com.sec.android.app.shealth,8bc2ee73-32c3-93a6-7974-7f9b7cec448f,1578355200000,
4334592,2020-01-13 21:33:34.373,2020-01-12 23:00:17.738,AumAWJiKT9,com.sec.android.app.shealth,700760f3-7b9c-7c7b-7421-ec9867b335cc,1578873600000,
5458944,2020-03-12 21:55:24.230,2020-03-11 23:00:04.519,AumAWJiKT9,com.sec.android.app.shealth,6c68a445-f9dc-5526-e22f-af1d03175648,1583971200000,
3450880,2020-03-24 20:25:37.293,2020-03-23 23:00:12.351,AumAWJiKT9,com.sec.android.app.shealth,2741c8e1-8cc0-5357-ed07-9012308caf3b,1585008000000,
8687620,2020-03-30 21:09:06.817,2020-03-29 22:00:13.558,AumAWJiKT9,com.sec.android.app.shealth,4d59410f-2bfc-2a2e-013c-188a7f888187,1585526400000,
4466688,2020-03-26 21:33:38.914,2020-03-25 23:00:15.763,AumAWJiKT9,com.sec.android.app.shealth,73644997-21c4-1315-7020-143cb3a16854,1585180800000,
4489218,2020-04-05 20:45:34.002,2020-04-04 22:00:17.047,AumAWJiKT9,com.sec.android.app.shealth,229ae036-79f7-f113-9237-c7bdfc5d446f,1586044800000,
524288,2020-08-02 17:52:59.633,2020-08-01 22:00:11.099,AumAWJiKT9,com.sec.android.app.shealth,c9073a56-7f5c-e21c-ad2d-9fe7b7895ed3,1596326400000,
9470980,2020-04-01 21:23:14.629,2020-03-31 22:00:13.046,AumAWJiKT9,com.sec.android.app.shealth,21eb2d93-121e-6e5a-9aff-24e936a05708,1585699200000,
794625,2020-04-07 17:58:02.328,2020-04-06 22:00:08.616,AumAWJiKT9,com.sec.android.app.shealth,6d54ff7e-a5b9-76ec-fba3-2b23f799ca27,1586217600000,
2752512,2020-04-13 19:14:28.214,2020-04-13 01:27:24.465,AumAWJiKT9,com.sec.android.app.shealth,fffed93d-4503-0343-fab9-90382925793b,1586736000000,
3150084,2020-04-19 19:20:07.060,2020-04-18 22:00:05.893,AumAWJiKT9,com.sec.android.app.shealth,f147bb26-a1c3-cb3a-8e10-a851aa3b9e29,1587254400000,
704512,2020-01-19 18:49:58.237,2020-01-18 23:00:21.369,AumAWJiKT9,com.sec.android.app.shealth,7b882953-31ea-1b5c-ecb3-58e74dbae3eb,1579392000000,
1089536,2020-04-02 18:52:39.217,2020-04-01 22:00:12.085,AumAWJiKT9,com.sec.android.app.shealth,3bcb72e3-ed56-0bee-49ea-778c721cfcbe,1585785600000,
135168,2020-08-08 15:21:35.272,2020-08-07 22:00:23.244,AumAWJiKT9,com.sec.android.app.shealth,facfcede-5db6-ddd4-e8dc-c4e355f97e54,1596844800000,
4854784,2020-02-22 21:36:31.219,2020-02-21 23:00:03.537,AumAWJiKT9,com.sec.android.app.shealth,37069679-2224-19ae-6ff1-981a23180940,1582329600000,
0,2020-02-16 23:00:04.151,2020-02-16 23:00:04.151,AumAWJiKT9,com.sec.android.app.shealth,91f2293a-ee46-e173-e5f1-4b686b49173e,1581897600000,
9732096,2020-04-25 21:51:47.349,2020-04-24 22:00:08.788,AumAWJiKT9,com.sec.android.app.shealth,c3209cc2-2c90-2dac-2f93-c528a3a77a5f,1587772800000,
6848512,2020-04-11 20:53:06.132,2020-04-10 22:00:16.109,AumAWJiKT9,com.sec.android.app.shealth,9c36e856-290a-761f-6c76-9ad1793a0218,1586563200000,
2097152,2020-02-12 20:16:06.614,2020-02-11 23:00:04.172,AumAWJiKT9,com.sec.android.app.shealth,a45a8a88-20c8-0c1e-d26e-45a6045f2498,1581465600000,
1081346,2020-02-09 19:31:58.208,2020-02-08 23:00:03.630,AumAWJiKT9,com.sec.android.app.shealth,ada3300e-efce-7ac3-3e5d-7613084954bb,1581206400000,
5316864,2020-05-01 20:55:13.554,2020-04-30 22:00:13.234,AumAWJiKT9,com.sec.android.app.shealth,84401daa-b285-c60c-f829-526baf8b5fcf,1588291200000,
3411969,2020-04-08 19:23:23.265,2020-04-07 22:00:09.876,AumAWJiKT9,com.sec.android.app.shealth,f4c93e6d-f26a-e94b-83c6-00daa68ca0bf,1586304000000,
1060000,2020-05-07 18:25:28.226,2020-05-06 22:00:30.394,AumAWJiKT9,com.sec.android.app.shealth,576f9e2d-df70-0ec2-f271-6b01b969bca0,1588809600000,
856066,2020-04-14 17:30:28.073,2020-04-13 22:00:15.611,AumAWJiKT9,com.sec.android.app.shealth,274448fe-092a-7992-4cc8-48b76d8f5e1e,1586822400000,
131072,2020-05-13 15:03:51.325,2020-05-12 22:00:07.945,AumAWJiKT9,com.sec.android.app.shealth,2e1eb4fc-68ec-8651-1560-e8310a61de66,1589328000000,
45568,2020-04-20 13:00:30.733,2020-04-19 22:00:09.829,AumAWJiKT9,com.sec.android.app.shealth,a86076e5-714f-25d2-5b2d-487a89caa10a,1587340800000,
2364416,2020-04-26 19:23:36.813,2020-04-25 22:00:19.178,AumAWJiKT9,com.sec.android.app.shealth,08d80333-a320-f3b8-7df9-8153d38e6217,1587859200000,
9474304,2020-05-02 21:40:47.721,2020-05-01 22:00:10.324,AumAWJiKT9,com.sec.android.app.shealth,2d4c9e27-5c15-85e1-3eff-eb3031df5bfe,1588377600000,
2179072,2020-01-27 20:41:26.357,2020-01-26 23:00:04.289,AumAWJiKT9,com.sec.android.app.shealth,4365d517-9798-2329-f106-8c79125c6a67,1580083200000,
11816960,2020-05-19 21:44:20.310,2020-05-18 22:00:13.244,AumAWJiKT9,com.sec.android.app.shealth,5899b685-5c1b-2e4f-b813-04e7af604f81,1589846400000,
9216,2020-08-14 20:22:21.275,2020-08-13 22:00:35.558,AumAWJiKT9,com.sec.android.app.shealth,495807c7-cfc6-a508-7f59-f4ed71e94e13,1597363200000,
1415680,2020-05-25 18:46:23.234,2020-05-24 22:00:12.301,AumAWJiKT9,com.sec.android.app.shealth,97e76afe-a266-9843-ae13-7234fd20dc2e,1590364800000,
3154208,2020-08-20 19:07:00.216,2020-08-19 22:00:52.928,AumAWJiKT9,com.sec.android.app.shealth,9ceca54a-1ee8-f328-da02-b3192efda82b,1597881600000,
8390656,2020-08-26 21:22:58.178,2020-08-25 22:00:05.942,AumAWJiKT9,com.sec.android.app.shealth,842352fb-4887-fa05-f786-895417cc34ef,1598400000000,
4362368,2020-09-01 20:42:15.281,2020-08-31 22:00:08.099,AumAWJiKT9,com.sec.android.app.shealth,3abcc9d3-e1b8-3eb5-f22d-300f0606fd9d,1598918400000,
4264960,2020-09-07 20:04:06.355,2020-09-06 22:00:12.881,AumAWJiKT9,com.sec.android.app.shealth,d0d24ee8-2162-bc86-aeda-2f83a478f28a,1599436800000,
655360,2020-09-13 17:25:08.412,2020-09-12 22:00:05.839,AumAWJiKT9,com.sec.android.app.shealth,4c6d052d-d8f9-6999-1286-e1c4a4af17f0,1599955200000,
8388608,2020-09-19 21:13:40.370,2020-09-18 22:00:11.920,AumAWJiKT9,com.sec.android.app.shealth,20f144e6-3c88-d1de-b3b8-1e9406b49e92,1600473600000,
664064,2020-09-25 17:35:02.228,2020-09-24 22:00:07.671,AumAWJiKT9,com.sec.android.app.shealth,4ba6f5aa-fafe-c201-0baa-4e961c0b98a0,1600992000000,
1048576,2020-05-08 18:01:50.444,2020-05-07 22:00:36.712,AumAWJiKT9,com.sec.android.app.shealth,884011d3-d5bb-7806-7dec-d47027f11450,1588896000000,
4960256,2020-02-27 21:08:54.344,2020-02-26 23:00:09.929,AumAWJiKT9,com.sec.android.app.shealth,13b7ef29-1de1-b6b1-0902-70de19375cda,1582761600000,
335872,2020-05-14 16:07:48.302,2020-05-13 22:00:09.327,AumAWJiKT9,com.sec.android.app.shealth,2afdaafc-15df-5299-d7b5-9611d930a1af,1589414400000,
6819840,2020-05-20 20:35:12.273,2020-05-19 22:00:06.387,AumAWJiKT9,com.sec.android.app.shealth,f078aaed-8f04-afe3-02af-92f92cc51dea,1589932800000,
3215360,2020-03-04 20:51:11.276,2020-03-03 23:00:13.640,AumAWJiKT9,com.sec.android.app.shealth,e44e2045-8d24-7b2d-d6f9-a069486d3930,1583280000000,
1212672,2020-05-26 18:28:58.281,2020-05-25 22:00:15.147,AumAWJiKT9,com.sec.android.app.shealth,c629c652-b4a2-f5d1-fd48-56a9c9b788d3,1590451200000,
1196032,2020-03-10 19:43:30.955,2020-03-09 23:00:09.972,AumAWJiKT9,com.sec.android.app.shealth,2eb5854f-b88f-1039-21c3-7f65dd071d4f,1583798400000,
267264,2020-06-01 16:51:04.226,2020-05-31 22:00:33.201,AumAWJiKT9,com.sec.android.app.shealth,c464c239-740f-ae24-6d7e-202ccffefcd1,1590969600000,
819200,2020-03-21 18:43:27.277,2020-03-20 23:00:04.838,AumAWJiKT9,com.sec.android.app.shealth,ed67cf3c-6b47-3c76-be64-a333ea13b928,1584748800000,
