com.samsung.shealth.stress,6188005,7
start_time,custom,binning_data,tag_id,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
2020-08-04 17:00:00.000,,0219dff9-2ea9-2870-fd9a-a4d590d74f83.binning_data.json,10011,2020-08-04 18:09:52.594,2020-08-04 18:09:52.594,91.0,7.0,30.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-04 17:59:59.999,0219dff9-2ea9-2870-fd9a-a4d590d74f83,
2020-07-18 08:00:00.000,,3c743b39-cdff-9a13-d66f-315ca6520120.binning_data.json,10011,2020-07-18 09:03:34.495,2020-07-18 09:03:34.495,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-18 08:59:59.999,3c743b39-cdff-9a13-d66f-315ca6520120,
2020-07-27 20:00:00.000,,eb99cbb9-b0e9-6b8f-4f6c-7202dca3e6ab.binning_data.json,10011,2020-07-27 21:03:22.395,2020-07-27 21:03:22.395,86.0,0.0,2.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-27 20:59:59.999,eb99cbb9-b0e9-6b8f-4f6c-7202dca3e6ab,
2020-07-22 20:00:00.000,,09cd8569-6501-c6d4-65b6-49ec3d8fb6dc.binning_data.json,10011,2020-07-22 21:01:10.348,2020-07-22 20:49:11.483,100.0,0.0,70.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-22 20:59:59.999,09cd8569-6501-c6d4-65b6-49ec3d8fb6dc,
2020-07-05 18:00:00.000,,4d78e443-87c7-1acf-1252-d1cf969e32e4.binning_data.json,10011,2020-07-05 19:05:05.689,2020-07-05 18:20:29.633,100.0,0.0,45.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-05 18:59:59.999,4d78e443-87c7-1acf-1252-d1cf969e32e4,
2020-07-18 11:00:00.000,,de222af4-4225-d6b6-b4ff-44be0530b04d.binning_data.json,10011,2020-07-18 12:10:15.619,2020-07-18 11:06:07.414,99.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-18 11:59:59.999,de222af4-4225-d6b6-b4ff-44be0530b04d,
2020-07-27 21:00:00.000,,9801009c-33cf-a4ec-76b7-13543e5a0130.binning_data.json,10011,2020-07-27 22:00:16.148,2020-07-27 22:00:16.148,14.0,0.0,2.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-27 21:59:59.999,9801009c-33cf-a4ec-76b7-13543e5a0130,
2020-08-04 18:00:00.000,,e7c84267-37f0-14fc-93a3-cb6ec6a5f074.binning_data.json,10011,2020-08-04 19:10:09.715,2020-08-04 18:26:50.126,100.0,1.0,28.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-04 18:59:59.999,e7c84267-37f0-14fc-93a3-cb6ec6a5f074,
2020-08-01 09:00:00.000,,805d6ec8-fdfe-6d9b-7142-3942c67678b8.binning_data.json,10011,2020-08-01 10:03:43.538,2020-08-01 10:03:43.538,45.0,0.0,3.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-01 09:59:59.999,805d6ec8-fdfe-6d9b-7142-3942c67678b8,
2020-07-05 19:00:00.000,,c7a99f4e-8caa-4dfb-73b5-dd44466e0472.binning_data.json,10011,2020-07-05 20:03:04.464,2020-07-05 20:03:04.464,100.0,0.0,16.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-05 19:59:59.999,c7a99f4e-8caa-4dfb-73b5-dd44466e0472,
2020-07-27 22:00:00.000,,458562c9-72e4-11ef-293d-490a8862550c.binning_data.json,10011,2020-07-27 23:54:49.382,2020-07-27 23:54:49.382,7.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-27 22:59:59.999,458562c9-72e4-11ef-293d-490a8862550c,
2020-08-04 20:00:00.000,,0e77ce83-0f24-87bf-e3d9-f231b7971c70.binning_data.json,10011,2020-08-04 21:03:58.147,2020-08-04 20:19:50.739,100.0,0.0,39.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-04 20:59:59.999,0e77ce83-0f24-87bf-e3d9-f231b7971c70,
2020-07-22 21:00:00.000,,ef6e89ba-8abf-9d47-c9a6-46ee98187d43.binning_data.json,10011,2020-07-22 22:05:59.413,2020-07-22 22:05:59.413,100.0,0.0,15.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-22 21:59:59.999,ef6e89ba-8abf-9d47-c9a6-46ee98187d43,
2020-08-01 10:00:00.000,,b4fb29e2-208e-2565-c0d1-30f83a1825b8.binning_data.json,10011,2020-08-01 11:05:22.708,2020-08-01 11:05:22.708,100.0,0.0,25.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-01 10:59:59.999,b4fb29e2-208e-2565-c0d1-30f83a1825b8,
2020-07-18 13:00:00.000,,5d81dbc1-a350-e5fd-4dbd-dce29f4b1515.binning_data.json,10011,2020-07-18 14:10:08.581,2020-07-18 13:12:45.423,82.0,0.0,12.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-18 13:59:59.999,5d81dbc1-a350-e5fd-4dbd-dce29f4b1515,
2020-07-27 23:00:00.000,,d76dcdb2-8084-37e6-a619-321f5b73fc04.binning_data.json,10011,2020-07-28 00:05:03.668,2020-07-28 00:05:03.668,95.0,0.0,9.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-27 23:59:59.999,d76dcdb2-8084-37e6-a619-321f5b73fc04,
2020-08-04 19:00:00.000,,15ee90cc-e32d-8037-306f-4a99fbc4de0f.binning_data.json,10011,2020-08-04 20:09:42.663,2020-08-04 20:09:42.663,100.0,0.0,53.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-04 19:59:59.999,15ee90cc-e32d-8037-306f-4a99fbc4de0f,
2020-07-23 00:00:00.000,,8d6aa43f-2aab-9b2e-a642-0660599b0c64.binning_data.json,10011,2020-07-23 03:12:00.912,2020-07-23 03:12:00.912,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 00:59:59.999,8d6aa43f-2aab-9b2e-a642-0660599b0c64,
2020-07-05 20:00:00.000,,5a757025-63e2-b5e8-ef88-bb63a4da151b.binning_data.json,10011,2020-07-05 21:01:00.999,2020-07-05 20:15:24.299,37.0,0.0,1.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-05 20:59:59.999,5a757025-63e2-b5e8-ef88-bb63a4da151b,
2020-07-18 15:00:00.000,,4effa0bf-984c-322f-a101-133492cfee90.binning_data.json,10011,2020-07-18 16:03:50.424,2020-07-18 16:03:50.424,100.0,0.0,14.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-18 15:59:59.999,4effa0bf-984c-322f-a101-133492cfee90,
2020-08-01 11:00:00.000,,a6a37b76-e024-1018-7127-de5b2e6be1d8.binning_data.json,10011,2020-08-01 12:10:16.324,2020-08-01 11:39:20.396,100.0,0.0,27.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-01 11:59:59.999,a6a37b76-e024-1018-7127-de5b2e6be1d8,
2020-07-28 00:00:00.000,,dd4202b5-6ac5-77a1-baea-c680916f2683.binning_data.json,10011,2020-07-28 04:45:00.901,2020-07-28 04:45:00.901,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 00:59:59.999,dd4202b5-6ac5-77a1-baea-c680916f2683,
2020-07-23 03:00:00.000,,c7db5336-9148-a9b8-79c1-6a7e53a063ac.binning_data.json,10011,2020-07-23 06:56:32.334,2020-07-23 03:47:18.788,99.0,0.0,5.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 03:59:59.999,c7db5336-9148-a9b8-79c1-6a7e53a063ac,
2020-07-05 21:00:00.000,,9191645e-f612-e66e-b9b8-e9d50a997a1d.binning_data.json,10011,2020-07-05 22:06:25.443,2020-07-05 22:06:25.443,100.0,0.0,25.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-05 21:59:59.999,9191645e-f612-e66e-b9b8-e9d50a997a1d,
2020-08-04 21:00:00.000,,e5fc9e6e-acd7-5cec-32cc-fc0959ad989b.binning_data.json,10011,2020-08-04 22:01:46.577,2020-08-04 22:01:46.577,15.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-04 21:59:59.999,e5fc9e6e-acd7-5cec-32cc-fc0959ad989b,
2020-08-10 05:00:00.000,,1c03d78a-2de9-101b-04b1-bc8659e347c6.binning_data.json,10011,2020-08-10 06:01:49.667,2020-08-10 06:01:49.667,99.0,0.0,4.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 05:59:59.999,1c03d78a-2de9-101b-04b1-bc8659e347c6,
2020-08-01 12:00:00.000,,b39db9e9-c457-a394-3659-e9153f92d795.binning_data.json,10011,2020-08-01 13:10:32.339,2020-08-01 13:10:32.339,100.0,1.0,8.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-01 12:59:59.999,b39db9e9-c457-a394-3659-e9153f92d795,
2020-07-28 04:00:00.000,,08ec6d29-afc9-65bd-9dca-8d9c349e3c7b.binning_data.json,10011,2020-07-28 05:06:09.590,2020-07-28 05:06:09.590,20.0,0.0,1.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 04:59:59.999,08ec6d29-afc9-65bd-9dca-8d9c349e3c7b,
2020-07-23 06:00:00.000,,df1c0644-a2c9-4f68-c0d9-88d00a176f71.binning_data.json,10011,2020-07-23 07:01:00.569,2020-07-23 07:01:00.569,96.0,0.0,36.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 06:59:59.999,df1c0644-a2c9-4f68-c0d9-88d00a176f71,
2020-07-05 22:00:00.000,,5af3a798-dbf7-098f-1ba8-33f00016278e.binning_data.json,10011,2020-07-05 23:07:06.474,2020-07-05 23:07:06.474,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-05 22:59:59.999,5af3a798-dbf7-098f-1ba8-33f00016278e,
2020-08-04 22:00:00.000,,83896bdd-c897-03ac-9cfe-88b2efc0c404.binning_data.json,10011,2020-08-04 23:09:22.372,2020-08-04 23:09:22.372,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-04 22:59:59.999,83896bdd-c897-03ac-9cfe-88b2efc0c404,
2020-08-01 13:00:00.000,,2fd33972-7842-c902-cef7-f1fe973d1f3c.binning_data.json,10011,2020-08-01 13:31:13.570,2020-08-01 13:31:13.570,57.0,1.0,5.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-01 13:31:13.550,2fd33972-7842-c902-cef7-f1fe973d1f3c,
2020-07-28 05:00:00.000,,09e84e68-2370-52b1-7274-3a62b5a18833.binning_data.json,10011,2020-07-28 07:01:20.159,2020-07-28 05:25:51.736,40.0,0.0,2.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 05:59:59.999,09e84e68-2370-52b1-7274-3a62b5a18833,
2020-08-10 07:00:00.000,,5d72dc0a-bbe5-10cc-50ab-3606178d7dae.binning_data.json,10011,2020-08-10 08:04:10.074,2020-08-10 07:30:46.123,100.0,0.0,43.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 07:59:59.999,5d72dc0a-bbe5-10cc-50ab-3606178d7dae,
2020-07-06 05:00:00.000,,3e4d40ce-eb73-f6d8-8d67-916f39976ff1.binning_data.json,10011,2020-07-06 06:12:49.241,2020-07-06 06:12:49.241,100.0,0.0,64.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-06 05:59:59.999,3e4d40ce-eb73-f6d8-8d67-916f39976ff1,
2020-07-23 07:00:00.000,,2c57f777-8b9c-bf65-455f-40cddcefb589.binning_data.json,10011,2020-07-23 12:06:00.200,2020-07-23 07:04:49.579,100.0,4.0,15.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 07:59:59.999,2c57f777-8b9c-bf65-455f-40cddcefb589,
2020-08-05 04:00:00.000,,d650fb0a-3337-3fba-6fa9-ada3c05d48cb.binning_data.json,10011,2020-08-05 05:48:55.311,2020-08-05 04:39:04.289,100.0,0.0,50.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-05 04:59:59.999,d650fb0a-3337-3fba-6fa9-ada3c05d48cb,
2020-08-01 21:00:00.000,,960a8177-72db-42fa-1418-259ef927f561.binning_data.json,10011,2020-08-01 22:10:52.609,2020-08-01 22:10:52.609,96.0,12.0,47.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-01 21:59:59.999,960a8177-72db-42fa-1418-259ef927f561,
2020-07-23 12:00:00.000,,c7f5ac6d-0191-18f8-30c5-afe4ea04718f.binning_data.json,10011,2020-07-23 13:03:31.668,2020-07-23 13:03:31.668,100.0,0.0,39.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 12:59:59.999,c7f5ac6d-0191-18f8-30c5-afe4ea04718f,
2020-08-10 08:00:00.000,,884a93fa-513f-8660-df0b-97c4ee55d65d.binning_data.json,10011,2020-08-10 09:01:25.290,2020-08-10 09:01:25.290,100.0,0.0,35.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 08:59:59.999,884a93fa-513f-8660-df0b-97c4ee55d65d,
2020-08-05 05:00:00.000,,0acc4645-a49f-8a52-b72d-c2d8e37f3609.binning_data.json,10011,2020-08-05 06:02:30.804,2020-08-05 05:59:53.321,100.0,0.0,60.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-05 05:59:59.999,0acc4645-a49f-8a52-b72d-c2d8e37f3609,
2020-07-06 06:00:00.000,,12a5467c-9454-d37b-99e7-19509866f1d2.binning_data.json,10011,2020-07-06 07:01:30.762,2020-07-06 07:01:30.762,100.0,0.0,35.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-06 06:59:59.999,12a5467c-9454-d37b-99e7-19509866f1d2,
2020-07-28 06:00:00.000,,9e5f46d5-4940-faa6-0ca0-2d3170bed340.binning_data.json,10011,2020-07-28 07:01:20.188,2020-07-28 07:01:20.188,94.0,15.0,58.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 06:59:59.999,9e5f46d5-4940-faa6-0ca0-2d3170bed340,
2020-08-05 06:00:00.000,,312a6bcf-e51d-9df4-292a-ef9dca9d3e83.binning_data.json,10011,2020-08-05 07:06:15.372,2020-08-05 07:06:15.372,91.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-05 06:59:59.999,312a6bcf-e51d-9df4-292a-ef9dca9d3e83,
2020-08-01 22:00:00.000,,849e841a-4bd1-de66-49ec-edf4f166886c.binning_data.json,10011,2020-08-01 23:09:28.480,2020-08-01 23:09:28.480,97.0,0.0,29.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-01 22:59:59.999,849e841a-4bd1-de66-49ec-edf4f166886c,
2020-07-23 13:00:00.000,,13af7b99-2ca7-46a1-924a-b9124e4f8c8b.binning_data.json,10011,2020-07-23 14:07:05.137,2020-07-23 14:07:05.137,96.0,0.0,53.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 13:59:59.999,13af7b99-2ca7-46a1-924a-b9124e4f8c8b,
2020-08-10 09:00:00.000,,9692dd34-eb3b-7635-b70f-ec5199047672.binning_data.json,10011,2020-08-10 10:08:37.678,2020-08-10 09:55:21.317,99.0,0.0,17.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 09:59:59.999,9692dd34-eb3b-7635-b70f-ec5199047672,
2020-07-28 07:00:00.000,,ce5e445c-a0f6-e570-1504-69d152968e7c.binning_data.json,10011,2020-07-28 08:05:17.700,2020-07-28 08:05:17.700,99.0,0.0,17.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 07:59:59.999,ce5e445c-a0f6-e570-1504-69d152968e7c,
2020-08-05 07:00:00.000,,28b29182-8739-d5a9-5195-35bc495c0467.binning_data.json,10011,2020-08-05 08:04:41.634,2020-08-05 08:04:41.634,100.0,0.0,32.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-05 07:59:59.999,28b29182-8739-d5a9-5195-35bc495c0467,
2020-08-01 23:00:00.000,,a08dd763-96fb-dd32-5880-09b6966e3917.binning_data.json,10011,2020-08-02 00:10:13.656,2020-08-02 00:10:13.656,65.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-01 23:59:59.999,a08dd763-96fb-dd32-5880-09b6966e3917,
2020-07-06 07:00:00.000,,9c0a9db6-2deb-bd76-9a78-02e583b13dbc.binning_data.json,10011,2020-07-06 08:10:35.752,2020-07-06 08:10:35.752,100.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-06 07:59:59.999,9c0a9db6-2deb-bd76-9a78-02e583b13dbc,
2020-08-05 08:00:00.000,,6b409229-2601-e3e4-640b-59a91e04cadc.binning_data.json,10011,2020-08-05 09:00:30.087,2020-08-05 09:00:30.087,100.0,0.0,51.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-05 08:59:59.999,6b409229-2601-e3e4-640b-59a91e04cadc,
2020-07-23 14:00:00.000,,42221f04-e4d9-4a6a-7b0e-e20fe3e16085.binning_data.json,10011,2020-07-23 15:09:52.828,2020-07-23 15:09:52.828,100.0,0.0,35.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 14:59:59.999,42221f04-e4d9-4a6a-7b0e-e20fe3e16085,
2020-08-10 10:00:00.000,,a932ffc9-dd27-cb00-5641-576651ab7673.binning_data.json,10011,2020-08-10 11:07:47.288,2020-08-10 10:16:57.332,100.0,0.0,30.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 10:59:59.999,a932ffc9-dd27-cb00-5641-576651ab7673,
2020-07-28 08:00:00.000,,9edd3b7d-7155-1495-e0aa-8b5637666635.binning_data.json,10011,2020-07-28 09:04:21.485,2020-07-28 09:04:21.485,100.0,0.0,31.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 08:59:59.999,9edd3b7d-7155-1495-e0aa-8b5637666635,
2020-08-02 00:00:00.000,,8c129747-face-b943-34f0-db63e3498cf4.binning_data.json,10011,2020-08-02 01:04:27.963,2020-08-02 01:04:27.963,96.0,0.0,4.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-02 00:59:59.999,8c129747-face-b943-34f0-db63e3498cf4,
2020-07-23 15:00:00.000,,b35a0925-074f-e72c-e7d3-5537547ad5c0.binning_data.json,10011,2020-07-23 16:10:32.346,2020-07-23 16:10:32.346,93.0,0.0,12.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 15:59:59.999,b35a0925-074f-e72c-e7d3-5537547ad5c0,
2020-07-06 08:00:00.000,,a69c4f17-9733-6b3d-74e1-74f707fce8a9.binning_data.json,10011,2020-07-06 09:02:52.656,2020-07-06 09:02:52.656,100.0,0.0,14.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-06 08:59:59.999,a69c4f17-9733-6b3d-74e1-74f707fce8a9,
2020-08-10 11:00:00.000,,4c5bd50c-58f4-3bfc-c5ae-b2d9e157ff24.binning_data.json,10011,2020-08-10 12:00:46.560,2020-08-10 11:36:51.916,100.0,0.0,24.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 11:59:59.999,4c5bd50c-58f4-3bfc-c5ae-b2d9e157ff24,
2020-07-28 09:00:00.000,,e3dffea6-b419-d65e-02ba-5f53e632c841.binning_data.json,10011,2020-07-28 10:04:41.578,2020-07-28 10:04:41.578,100.0,0.0,24.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 09:59:59.999,e3dffea6-b419-d65e-02ba-5f53e632c841,
2020-08-02 01:00:00.000,,50901c80-564d-4270-7332-e658688ba32a.binning_data.json,10011,2020-08-02 02:01:00.210,2020-08-02 02:01:00.210,100.0,0.0,8.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-02 01:59:59.999,50901c80-564d-4270-7332-e658688ba32a,
2020-08-05 09:00:00.000,,ab66446c-e061-0ea4-92b7-27ff4d9e5f8e.binning_data.json,10011,2020-08-05 10:05:34.604,2020-08-05 09:01:23.972,100.0,0.0,21.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-05 09:59:59.999,ab66446c-e061-0ea4-92b7-27ff4d9e5f8e,
2020-08-10 12:00:00.000,,04598b86-dc70-0d0d-f08f-19f8c674e018.binning_data.json,10011,2020-08-10 13:03:00.382,2020-08-10 12:27:41.906,100.0,0.0,27.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 12:59:59.999,04598b86-dc70-0d0d-f08f-19f8c674e018,
2020-07-06 09:00:00.000,,e3c9b4ed-3367-ce07-8ee9-31f2ecf7c3a0.binning_data.json,10011,2020-07-06 10:02:38.645,2020-07-06 10:02:38.645,100.0,0.0,21.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-06 09:59:59.999,e3c9b4ed-3367-ce07-8ee9-31f2ecf7c3a0,
2020-07-28 10:00:00.000,,60388bc5-3df5-c400-660a-f8dd5235d424.binning_data.json,10011,2020-07-28 11:03:52.093,2020-07-28 11:03:52.093,0.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 10:59:59.999,60388bc5-3df5-c400-660a-f8dd5235d424,
2020-08-05 10:00:00.000,,0acf83a1-f439-c47e-c571-1ad5ff8746c6.binning_data.json,10011,2020-08-05 11:06:09.607,2020-08-05 11:06:09.607,100.0,0.0,31.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-05 10:59:59.999,0acf83a1-f439-c47e-c571-1ad5ff8746c6,
2020-08-02 08:00:00.000,,777ce6e1-cc16-3c77-3c9a-66b6c8fee93a.binning_data.json,10011,2020-08-02 09:01:00.750,2020-08-02 08:14:46.798,100.0,1.0,80.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-02 08:59:59.999,777ce6e1-cc16-3c77-3c9a-66b6c8fee93a,
2020-08-10 13:00:00.000,,e9a2eb55-e55f-679a-ef22-0da2ea3a1984.binning_data.json,10011,2020-08-10 14:01:03.446,2020-08-10 14:01:03.446,98.0,0.0,41.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 13:59:59.999,e9a2eb55-e55f-679a-ef22-0da2ea3a1984,
2020-07-23 16:00:00.000,,a3d856da-3506-1aa9-b7cb-a1d37095773c.binning_data.json,10011,2020-07-23 17:06:41.752,2020-07-23 17:06:41.752,7.0,0.0,0.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 16:59:59.999,a3d856da-3506-1aa9-b7cb-a1d37095773c,
2020-07-06 10:00:00.000,,f36c4039-506c-4541-95ac-71c9b1c20aa3.binning_data.json,10011,2020-07-06 11:01:17.932,2020-07-06 11:01:17.932,100.0,0.0,24.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-06 10:59:59.999,f36c4039-506c-4541-95ac-71c9b1c20aa3,
2020-07-28 11:00:00.000,,b4c623a3-32fb-f86f-5244-28f0df40b8b2.binning_data.json,10011,2020-07-28 12:02:04.568,2020-07-28 11:52:04.825,100.0,0.0,48.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 11:59:59.999,b4c623a3-32fb-f86f-5244-28f0df40b8b2,
2020-08-05 11:00:00.000,,7412e2c2-d1f3-3b31-2ca2-b0c0e503d0ea.binning_data.json,10011,2020-08-05 12:06:38.703,2020-08-05 12:00:17.462,100.0,0.0,41.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-05 11:59:59.999,7412e2c2-d1f3-3b31-2ca2-b0c0e503d0ea,
2020-08-10 14:00:00.000,,83230790-3833-9b97-771b-67f35addb157.binning_data.json,10011,2020-08-10 15:02:09.750,2020-08-10 14:14:11.155,99.0,0.0,10.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 14:59:59.999,83230790-3833-9b97-771b-67f35addb157,
2020-08-02 02:00:00.000,,c6e62b01-61f7-91b3-fb5f-f74badf1dd18.binning_data.json,10011,2020-08-02 03:09:01.541,2020-08-02 03:09:01.541,100.0,0.0,26.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-02 02:59:59.999,c6e62b01-61f7-91b3-fb5f-f74badf1dd18,
2020-07-23 17:00:00.000,,36d4565d-4924-35ae-afa8-cb821fd26a69.binning_data.json,10011,2020-07-23 18:01:33.338,2020-07-23 17:38:22.016,100.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 17:59:59.999,36d4565d-4924-35ae-afa8-cb821fd26a69,
2020-07-06 11:00:00.000,,f85a80ff-b58e-a7cc-70e2-30b74c78f0c9.binning_data.json,10011,2020-07-06 12:01:06.390,2020-07-06 12:01:06.390,100.0,3.0,76.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-06 11:59:59.999,f85a80ff-b58e-a7cc-70e2-30b74c78f0c9,
2020-07-28 12:00:00.000,,442c2c72-da9d-e4b1-2a8e-24aed9a627e4.binning_data.json,10011,2020-07-28 13:01:05.490,2020-07-28 12:05:36.463,99.0,0.0,7.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-28 12:59:59.999,442c2c72-da9d-e4b1-2a8e-24aed9a627e4,
2020-08-10 15:00:00.000,,87f14dec-b32f-27bd-fbbd-f136589696fd.binning_data.json,10011,2020-08-10 16:01:15.470,2020-08-10 15:47:43.861,99.0,0.0,34.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-10 15:59:59.999,87f14dec-b32f-27bd-fbbd-f136589696fd,
2020-07-23 18:00:00.000,,e9dbbecf-9f04-40ea-1f31-4f2600bd26c9.binning_data.json,10011,2020-07-23 19:10:42.708,2020-07-23 18:37:08.163,100.0,0.0,11.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-23 18:59:59.999,e9dbbecf-9f04-40ea-1f31-4f2600bd26c9,
2020-07-06 12:00:00.000,,736bd6c4-5e2f-5d87-acff-8360c545e080.binning_data.json,10011,2020-07-06 13:02:57.135,2020-07-06 13:02:57.135,100.0,0.0,56.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-07-06 12:59:59.999,736bd6c4-5e2f-5d87-acff-8360c545e080,
2020-08-02 09:00:00.000,,40f127ce-6020-35d9-60df-1da66b7397fc.binning_data.json,10011,2020-08-02 10:03:26.047,2020-08-02 10:03:26.047,100.0,0.0,30.0,1,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-08-02 09:59:59.999,40f127ce-6020-35d9-60df-1da66b7397fc,
